TIC,Orbital Period Value,Orbital Period Error,Orbital Epoch Value,Full TOI ID,Group Disposition,Public Comment
125405602,13.823303,0.004073,1606.784642,821.01,,low SNR (7.3)
127530399,14.267215,0.000769,1602.856055,822.01,,WASP-132b; half the reported period at 7.133521days
158978373,13.539445,0.003295,1609.006746,823.01,,
193641523,1.39293,0.000138,1597.814828,824.01,PC,Radius of the planet might be a bit smaller than 4 Re given the GAIA DR2 R = 0.7 R_solar
220029715,3.185221,0.000555,1598.749269,825.01,,HATS-7b
243200602,11.551821,0.000852,1607.585174,826.01,,WASP-130b
260647166,14.175671,0.000956,1571.335518,1233.01,PC,
260647166,19.593409,0.002461,1586.566864,1233.02,PC,
260647166,6.203183,0.000652,1572.398283,1233.03,PC,
271168962,5.322154,0.0002,1601.579679,828.01,,WASP-131b
276128561,3.287693,0.00052,1598.067102,829.01,,Based on Gaia Rstar=0.964 Rsun the Rp=4.3+/-0.2 Re
287563610,3.79974,0.000517,1599.09059,840.01,,likely large planet
307610438,1.561734,7.6e-05,1597.267945,831.01,,likely EB; two stars within the same pixel
350332997,1.91693,0.000352,1598.326298,832.01,,Gaia DR2 Rstar=2.171 R_solar gives Rp=11.8 Rearth
362249359,1.042241,0.000155,1597.253274,833.01,PC,low SNR
405700729,4.794426,0.00083,1600.300333,835.01,,low SNR
437333618,4.298442,0.000462,1598.425994,843.01,,HATS-25b
440887364,8.593935,0.00199,1599.76396,836.01,,may have more than two candidates
440887364,3.817115,0.000518,1599.992303,836.02,,may have more than two candidates
466840711,2.485338,0.000997,1598.899459,839.01,,OGLE2-TR-L9b
55383975,48.05216,0.001034,1366.770735,694.01,PC,likely gas giant
150030205,4.511721,2.8e-05,1327.818814,286.01,PC,follow up in progress
277099925,0.808696,1e-05,1325.952729,796.01,PC,Gaia DR2 Teff ~ 9000 K
304042899,12.441782,0.005214,1573.797269,775.01,,Probably EB because of odd-even difference.
308034948,0.831542,3.9e-05,1569.713498,1206.01,PC,Possible background EB
327017634,,,1614.434411,1202.01,,Single transit
193413306,1.72598,0.00019,1600.17802,1091.01,,crowded field; marginal secondary
394561119,4.07833,4e-05,1601.98829,1107.01,PC,
16288184,2.180764,0.000122,1626.800788,1049.01,,K2-237 b
66818296,3.735285,0.000148,1627.126221,1050.01,,WASP-17 b
210873792,4.84405,0.002784,1626.506628,900.01,,High priority (2.34 Re)
214361331,3.230799,0.000149,1625.566029,901.01,,Low priority; possible EB
216935214,18.262088,0.001552,1633.239823,902.01,,Only two transits
220475245,3.781658,0.000217,1625.083169,934.01,PC,
238197638,14.543071,0.004424,1632.404803,903.01,PC,Only two events
238197709,13.72546,4e-05,1361.2229,646.01,PC,
261257684,18.351895,0.005414,1630.350649,904.01,,High priority; small (2.62 Re); potential secondary or second planet between the two marked transits
261867566,3.739489,0.000102,1628.351221,905.01,,Large planet
272086159,16.155373,0.000103,1363.043768,176.01,,
278198753,7.942733,0.001345,1627.942006,936.01,EB,Low priority
298372701,1.66465,0.000132,1625.899186,906.01,,Low priority
305424003,4.584706,0.000743,1627.057998,907.01,,Large planet candidate; low priority
350153977,3.18414,0.000801,1626.546422,908.01,PC,High-priority; small (3.17 Re)
364107753,3.904822,0.000618,1628.087364,909.01,,High priority (2.7 Rp); bright; nearby star
369327947,2.028957,0.000199,1626.20546,910.01,PC,Potentially very small planet (0.93 Re); weak signal; parallax is not measured so could be an evolved star
382626661,17.617634,0.000171,1333.478009,283.01,PC,
389070884,8.584258,0.000232,1627.859059,911.01,,Low priority; possible beb; crowded field
406976746,10.065295,0.001624,1629.394861,1063.01,PC,Potential level one candidate
407126408,11.094122,0.003812,1625.219269,913.01,PC,High priority; small (2.56 Re); potential multiplanet system; will see again
375223080,1.48216,3e-05,1572.24339,1095.01,PC,
387079085,1.1923,3e-05,1601.38096,1092.01,EB,v-shaped; possible EB
406941612,4.6791,0.000684,1628.403947,912.01,PC,Potentially small planet (2.22 Re)
136274063,0.59706,0.00023,1640.61443,1094.01,,
361034196,2.19296,0.0003,1628.96316,1090.01,,Could be inflated hot Jupiter or Brown Dwarf at a short period
451599528,,,1652.14641,1104.01,,Single transit
426077080,9.30992,0.00209,1630.77194,1087.01,,possibly 2x period
343648136,1.15395,0.00017,1626.38955,1088.01,,possible spot-crossing in transit
270341214,,,1333.40891,173.01,,single transit in sector 1; additional transit in s13; period could be 29.7 days or a multiple thereof
144440290,,,1376.544,222.01,,single transit (no period)
70797900,,,1365.843681,224.01,,V-shaped; single transit; likely EB.
47525799,,,1355.118503,225.01,,single transit (no period); centroid information is hard to interpret
47484268,,,1358.500535,226.01,,The second event is not real. Single transit (no period).
2760710,,,1364.102069,227.01,,The second event is not real. single transit (no period).
47316976,,,1364.46064,288.01,,single transit
201233610,,,1360.59149,290.01,,single event; really big
201292545,,,1326.64586,289.01,,single event; no period
124543547,,,1487.5,898.01,,single-transit
381979901,3.25423,0.000193,1654.920671,1085.01,PC,Possible secondary
128463355,13.9086,,1493.08509,593.01,,The Rp is diluted; actual Rp is about 21 Re. V-shaped. Period is double (13.1 days). Need SG1 to check 128463706 and get the appropriate depth.
130415266,40.0,,1481.0,588.01,,Period is double or four times larger; T0=1481
146261607,1.0,,1493.56068,591.01,,Matched signal is EB at twice the period; crowded field; transit depth increases with aperture; there is a second signal at 1-day period
405454160,,,1524.138752,563.01,,single transit
219345200,,,1434.907956,706.01,,single transit
458589703,,,1506.49374,693.01,,Column effect introduced during calibration; not a real transit
55652896,17.081922,0.000442,1325.378225,216.02,PC,
279741379,,,1350.313556,186.01,,single transit of GJ 143/HD 21749 b; second transit falls in data gap;  third transit falls on interval of instrument noise; period from follow-up is 35.6 days
309792357,33.26812,,1361.02496,199.01,,known TOI; single transit; no period
350618622,52.978306,0.000371,1376.05214,201.01,PC,single transit in previous sectors
144138509,,,1564.831,729.01,,single transit on third event; reported transit depth is shallower than true transit depth
388624270,,,1528.41766,1026.01,,single planet transit event; or 1 primary event followed up by a couple of secondaries.
382331352,11.47606,0.00162,1601.33791,1093.01,,period could be 2 or 4x
129319156,4.73703,0.00453,1643.10264,1089.01,,only 1 full transit; could be a single transit with a different period
28230919,4.887823,0.00025,1687.206117,1144.01,KP,HAT-P-11 b
69679391,3.47417,5e-05,1684.314342,1151.01,KP,KELT 20b
147950620,2.310602,6.8e-05,1684.923533,1194.01,PC,Possible EB; v-shaped
154089169,8.95311,0.00026,1690.06319,1174.01,PC,Possible odd-even difference; L1 candidate
154840461,6.03614,0.0006,1685.5794,1153.01,EB,TFOPWG FP
154872375,8.02802,0.00035,1684.151629,1135.01,PC,5.5 sigma odd-even
158002130,9.692137,0.00344,1691.048241,1180.01,PC,follow-up in progress; level 1 candidate
159510109,16.947643,0.00061,1687.597733,1141.01,EB,False positive; TOI released on secondary of an EB with primary transit visible in multisector data 
230088370,14.00785,5e-05,1695.36073,1176.01,PC,Follow-up in progress
233087860,5.74842,0.00014,1684.36035,1184.01,PC,L1 planet candidate; 
258777137,5.92932,0.00022,1686.00278,1183.01,EB,may also be on 1718201850; TFOPWG FP Retired as NEB
287196418,3.69498,0.00017,1684.20762,1190.01,EB,TFOP FP; ExoFOP: Based on TRES DT this is a blend
349827430,5.55111,0.00014,1684.82189,1148.01,KP,KELT 24b
375542276,3.07765,0.0002,1684.81185,1163.01,PC,
458478250,2.255296,2e-06,1683.911214,1165.01,KP,KELT-23 A b
16740101,1.48112,0.0001,1683.445322,1150.01,KP,KELT-9b
232967440,7.06423,2e-05,1688.71968,1173.01,PC,
232967666,15.196,,1689.11633,1167.01,PC,Period is likely 2x7.6 days
320525204,13.7336,0.00026,1686.34338,1140.01,EB,TFOP FP
341544930,7.64245,0.00063,1689.7917,1182.01,EB,TFOPWG FP
459970307,21.74787,0.00176,1686.67196,1154.01,PC,TOI 1154; under investigation by TFOP
229510866,2.10324,1e-05,1684.40397,1181.01,PC,TOI 1181
294176967,0.91397,0.0002,1683.48115,1170.01,PC,
359496368,2.6659,0.00196,1685.17855,1178.01,EB,shallow V-shaped transit; TFOP FP
13419950,7.31781,0.00055,1686.37436,1162.01,PC,Matched to 1969293164
16102323,3.20806,0.00021,1686.75992,1164.01,EB,Could be on neighbor
41330864,2.136,9e-05,1684.84464,1168.01,EB,
254113311,8.3504,0.0004,1657.89786,1130.01,,Possible multi
79748331,6.441821,0.00129,1656.669627,1064.01,PC,Centroid offset likely due to erroneous fit
273985865,3.423621,4.5e-05,1327.511076,1208.01,PC,Likely stellar variability
23434737,25.492499,0.003554,1553.072254,1203.01,PC,
30037565,40.719767,0.001016,1337.093128,1209.01,PC,
50312495,14.706994,0.000267,1363.50579,1211.01,PC,transits are close to momentum dumps
389924075,105.585089,0.021523,1402.036518,1212.01,PC,low SNR; close to momentum dumps
399144800,27.214103,0.003204,1576.18845,1213.01,PC,Possible EB; V-shaped; crowded field
451606970,38.361426,0.007447,1634.549863,1214.01,PC,Possible single transit; first of two transits occurs after momentum dump
453260209,1.212615,4.8e-05,1570.391508,1215.01,PC,Could be high proper motion star
467666275,1.381467,0.000117,1569.93757,1204.01,PC,
141527965,4.554481,0.000215,1325.420076,1216.01,PC,
150428703,13.896181,0.000422,1414.085895,1225.01,PC,Possibly stellar variability
177115354,3.928681,8.9e-05,1438.45498,1226.01,PC,Low SNR
248092710,41.464934,0.005171,1574.949373,1217.01,PC,
287776397,2.391915,7.6e-05,1383.26852,1205.01,PC,Likely stellar variability
294781547,13.773074,0.000309,1336.645722,1218.01,PC,
294981566,1.914522,5.1e-05,1383.401528,1219.01,PC,Very crowded; possibly BEB
319259194,70.364635,0.00114,1439.583356,1220.01,PC,Period could 2x or 4x; possibly stellar variability
349095149,91.679992,0.005556,1404.182226,1221.01,PC,
360156606,27.360955,0.006474,1617.47827,1227.01,PC,Likely a small star indicates a large candidate
364393429,2.628229,4.6e-05,1325.540639,1207.01,PC,
374997123,10.194273,0.000238,1329.473527,1222.01,PC,
382437043,14.642188,0.000255,1337.760956,1223.01,PC,
295541511,2.2267,0.00075,1656.13252,1117.01,,Likely SV
89643259,2.22223,0.00043,1684.20475,1193.01,,
24364065,4.05135,0.00238,1686.84696,1195.01,,
69068526,5.54132,0.00097,1689.03121,1196.01,,
92677094,4.59463,0.00085,1684.08653,1197.01,,
203189770,3.61326,0.00015,1686.84194,1198.01,,KELT 21b
99869022,3.67166,0.00032,1686.25052,1199.01,PC,
288185138,0.83515,5e-05,1683.82537,1200.01,EB,EB; v-shaped; odd-even transit difference
302518439,6.70742,0.00028,1687.123,1169.01,PC,"Too large, Rp = 27 RE at 7 days."
101929303,11.18644,0.0046,1684.23414,1171.01,,Could be on neighbor
1717732429,7.85694,0.00223,1687.79632,1172.01,EB,TFOP FP
30329585,7.5039,0.00192,1687.31837,1175.01,,
169177766,1.69127,0.0011,1684.33812,1177.01,,Could be on neighbor
83210867,1.19573,0.00033,1684.47451,1185.01,,Could be on neighbor
289539327,11.20888,0.00064,1692.42122,1186.01,,Large planet candidate
372757221,2.59352,0.00052,1686.12998,1187.01,PC,
15247229,8.5112,0.00138,1687.19253,1188.01,,Could be on neighbor
112026224,3.96765,0.0011,1687.21076,1189.01,,
237185205,5.25554,0.00216,1686.19588,1191.01,,Likely 3 x period
138361973,1.88327,0.00072,1684.93372,1166.01,,
161450762,1.32003,0.00037,1683.92594,1155.01,,Gaia parameters suggest giant star
117256577,1.68749,0.00025,1684.87662,1156.01,,
147576037,13.03351,0.00035,1688.69052,1157.01,,Large; possible EB
379931600,2.92564,0.00029,1685.4338,1158.01,,Could be on neighbor
48188920,0.73774,0.0002,1683.94707,1159.01,,
89510024,2.36549,0.00136,1683.7372,1160.01,,
267489265,1.55058,0.00112,1683.6794,1132.01,EB,TFOP FP
69997672,1.80709,0.00123,1684.2349,1133.01,,
122220263,,,1688.52795,1134.01,,Single transit
89389197,1.32047,0.00025,1684.62997,1137.01,,FP; star is a giant; also matched to 1963523488
110428269,0.64971,0.00018,1684.20504,1138.01,,Possibly EB
202563254,4.47333,0.00323,1686.57343,1139.01,,
284450803,3.36908,0.0002,1685.25013,1142.01,,Likely EB; some synchronization; check 284450770
160268701,11.19602,0.00096,1694.07875,1143.01,EB,TFOPWG FP Retired as SB1
350995812,2.97164,0.00034,1685.81643,1145.01,,Likely EB
21755546,0.65957,0.00012,1684.13106,1146.01,,Could be on neighbor
288391628,10.92746,8e-05,1692.14224,1147.01,PC,Too large to be a planet for this period (46 RE from MCMC); TFOP FP
117789567,2.32063,0.00029,1684.48946,1149.01,,
237184773,6.50543,0.00057,1684.08567,1152.01,,
409934330,2.488964,0.000126,1655.350916,1114.01,PC,Gaia Rstar=3.577; large candidate
311890977,6.63371,0.00059,1627.80423,1102.01,,Possible aperture-depth correlation
271581073,2.66911,0.0003,1655.76348,1101.01,,2 stars in pixel (271581074)
295599256,7.14386,0.00054,1655.54872,1108.01,,Large
412014494,11.46597,0.00315,1663.00191,1111.01,,
446549905,2.45466,0.00014,1654.60889,1110.01,,TFOP FP; target is on 446549906 (TOI 2107.01)
274151135,10.86855,0.00143,1630.65635,1105.01,,Level one candidate
379286801,4.45199,0.00035,1658.32747,1115.01,PC,V-shaped and possibly EB
290348382,6.44049,0.00115,1658.78715,1113.01,,2 stars in the same pixel (290348383)
318608749,20.07308,0.00053,1341.91667,1100.01,,Could be some multiple of nominal period
369864738,2.78186,0.0005,1626.54168,1112.01,,
351603103,2.94256,0.00036,1655.05235,1103.01,,Likely EB
384513078,11.1149,0.00295,1630.71937,1106.01,,
90919952,4.13812,0.00036,1660.16316,1118.01,,Likely EB
261369656,10.95663,0.00203,1666.52199,1119.01,,
143257766,1.66255,0.00013,1656.44854,1120.01,,Could be on neighbor TIC 143257774; has stellar companion TIC 143257770 with equal brightness and stellar mass
24094603,4.07611,0.002,1658.61052,1121.01,,possibly stellar variability
304774444,3.62654,0.00106,1658.77421,1122.01,,Likely stellar variability
469782185,1.20928,2e-05,1658.04087,1123.01,,Large candidate
128790976,3.51874,0.00014,1657.43106,1124.01,,Odd/even and likely EB
80166433,1.54602,0.00027,1656.14889,1125.01,,
405862830,1.62652,0.00048,1658.24805,1126.01,PC,Possibly stellar variability
269450900,2.32439,0.00021,1657.63073,1127.01,,Possible centroid shift
425721385,13.5499,0.00564,1663.15245,1128.01,,
91576611,4.43651,0.00101,1659.06927,1129.01,,centroid shift; slightly v-shaped transit
287156968,25.059898,0.003515,1620.312432,1230.01,PC,
31858844,2.977615,9.8e-05,1655.579241,1070.01,PC,triggered by nearby event on 31858843 (WASP-123b)
31858843,2.977692,7.4e-05,1655.578988,1069.01,PC,WASP-123b
375225453,0.92145,7e-05,1571.69901,1096.01,,
360630575,9.18757,0.00124,1604.57625,1097.01,,bright potential L1 candidate
468148930,3.717407,0.000594,1655.293549,1086.01,PC,
383390264,10.184903,0.001731,1660.459177,1098.01,V,uncertainties for period and transit depth likely much larger than reported due to variability
380783252,9.449544,0.000281,1660.541059,1059.01,PC,
380589029,1.348449,3.3e-05,1653.974023,1084.01,KP,HATS-24b
379240073,3.164147,0.000607,1656.382756,1079.01,PC,Could be blended
370133522,0.518224,2.5e-05,1654.105559,1078.01,PC,Potential level one candidate
369960846,1.606295,0.000101,1654.106761,1077.01,PC,
366989877,15.50529,0.003586,1664.973031,1054.01,PC,Potential level one candidate; check neighbor 366989874
360742636,2.549553,5.2e-05,1654.163363,1076.01,KP,HATS-33b
351601843,0.604763,6.3e-05,1654.251386,1075.01,PC,Possible stellar variability
327301957,13.925997,0.007779,1662.652196,1074.01,PC,possible L1 candidate
323132914,51.164822,0.004451,1607.346903,1057.01,PC,Possible scattered light; small potentially level one candidate
322270620,12.958787,0.004661,1666.87004,1083.01,PC,Likely stellar variability
320004517,17.471139,0.001692,1661.062842,1055.01,PC,Potential level one candidate; two transits may have some odd-even
299799658,4.114982,3.1e-05,1325.426435,1062.01,PC,Potential level one candidate
290348383,6.441615,0.000548,1658.789239,1099.01,PC,Could be on target star or neighbor
261108236,16.347876,0.006145,1658.778595,1082.01,PC,
259863352,21.701669,0.009532,1657.736625,1051.01,PC,Potential level one target around bright star
253990973,0.540933,0.000107,1654.253249,1061.01,PC,Likely stellar variability but it is a potential level one candidate
253728991,2.98278,0.000442,1654.026119,1081.01,PC,
201642601,3.131473,0.000252,1656.989652,1067.01,PC,HATS-28b
201604954,4.606184,0.000392,1657.832537,1066.01,KP,HATS-29b
161032923,3.965347,0.000675,1654.060034,1080.01,PC,potential L1 candidate
158297421,3.92318,0.000458,1655.9586,1073.01,PC,
120247528,3.553814,0.000237,1655.395924,1071.01,PC,Possible secondary and V-shaped
112395568,5.742625,0.000621,1657.999179,1053.01,PC,Crowded field
101230735,2.068731,0.000319,1653.965927,1060.01,PC,Potential level one candidate
31553893,11.112686,0.005253,1663.023442,1058.01,PC,Gaia sets the stellar radius to be larger than 3.191
7088246,2.160344,0.000276,1654.347994,1065.01,KP,HATS-23b
6663331,3.180362,0.000247,1656.633231,1068.01,KP,HATS-28b
260647166,3.795304,0.000381,1572.111754,1233.04,PC,
55652896,34.548903,0.000269,1331.277537,216.01,PC,
278683844,5.541143,0.000132,1327.615791,119.01,PC,follow up in progress
425997655,17.66831,0.000607,1325.325892,174.01,PC,HD 23472 b
120896927,4.755833,0.000856,1411.463494,402.01,,
300871545,4.817028,2.6e-05,1327.376627,184.01,EB,1000 ppm secondary; likely EB
321668398,5.6444,0.00016,1684.75728,1862.01,PC,CTOI from Ethan Kruse; WASP-150 b
356919658,1.42611,1e-05,1683.89879,1863.01,PC,Likely EB; V-shaped; must be grazing if planet; there is a 300 ppm secondary consistent with a hot Jupiter; there is an ephemeris match to 356919654 but no depth/aperture correlation; need SG1 to check TIC 356919654; CTOI from Ethan Kruse
229791084,1.64533,,1683.91878,1864.01,KP,Qatar-10 b
207425203,1.22387,0.00037,1712.11955,1865.01,PC,minor depth-aperture correlation; CTOI from Ethan Kruse
400430915,2.18619,0.00017,1685.08123,1866.01,PC,CTOI from Ethan Kruse
400476523,18.10671,0.00039,1700.97371,1867.01,PC,Likely EB; some depth-aperture correlation; need SG1 to clear the neighbors; ephemeris match to TIC 400428629; CTOI from Ethan Kruse
230087585,8.82643,0.00015,1687.07362,1868.01,PC,Matched to 230087581; need SG1 to check; CTOI from Ethan Kruse
299780329,1.60282,0.00032,1325.94916,1869.01,PC,v-shaped; low SNR; CTOI from Adina Feinstein
230375747,2.76339,2e-05,1685.5716,1870.01,PC,minor flux depth aperture correlation; ephemeris match to tic 233632042; check nearby stars; CTOI from Ethan Kruse
233503636,3.40523,0.00055,1685.82727,1871.01,PC,Depth-aperture correlation; stellar activity; CTOI from Ethan Kruse
229490898,2.23467,0.00021,1683.47264,1872.01,PC,ephemeris match to 229490904; several dips around phase 0.5 in the raw light curve but no clear secondary in the phase folded light curve; CTOI from Ethan Kruse
328933398,24.93345,0.00136,1706.45009,1873.01,PC,odd-even and flare; potential single transit around 1850; CTOI from Nora Eisner
232641326,17.86825,0.00012,1684.76118,1874.01,PC,odd even fit likely failed; several tic matches so check nearby stars; CTOI from Ethan Kruse
233047097,11.30916,0.0001,1692.24268,1875.01,PC,V-shaped; grazing if planet; ephemeris match; small depth/aperture correlation; likely EB; CTOI from Ethan Kruse
233078665,6.48257,0.0001,1687.6957,1876.01,PC,CTOI from Ethan Kruse
233497719,3.80159,1e-05,1686.49467,1877.01,PC,possible secondary consistent with planetary origin; CTOI from Ethan Kruse
219762508,3.23501,6e-05,1685.80185,1878.01,PC,CTOI from Ethan Kruse
243335710,13.70535,0.00026,1689.14235,1879.01,PC,CTOI from Ethan Kruse
359357695,1.72702,0.00023,1600.17174,1880.01,PC,Some depth-aperture correlation; potential centroid offset; crowded field; CTOI from Luke Bouma
59859387,1.12027,8e-05,1492.61576,1881.01,PC,V-shaped; some odd-even; crowded field; CTOI from Luke Bouma
396368313,3.08991,0.00013,1599.05406,1882.01,PC,Some depth-aperture correlation; crowded field; CTOI from Luke Bouma
348755728,4.5059,,1517.809802,1883.01,PC,Match to TOI 633; Will Waalkes and Zach Berta-Thompson observed a full on 20190425 and ruled out a transit on TOI 633 but confirmed a 9.6 ppt event on 348755728; CTOI from Karen Collins
219879302,6.78221,5e-05,1684.17993,1884.01,PC,CTOI from Ethan Kruse
258510872,6.54417,6e-05,1716.12365,1885.01,PC,Large odd-even (8.5sigma); but initial transits were contaminated; making the odd-even test unreliable; possibly EB; CTOI from Ethan Kruse
403136415,2.5127,0.00045,1326.378,1886.01,PC,potential odd-even; centroid offset; CTOI from Kevin Collins
229586455,2.20016,4e-05,1685.19479,1887.01,PC,Likely variability; bad transit shape; CTOI from Ethan Kruse 
459997997,5.5501,0.00113,1573.56167,1888.01,PC,Poor detrending; some depth-aperture correlation; CTOI from Luke Bouma
139771134,0.913781,,1326.071102,1889.01,PC,Parameters listed are those provided from ExoFOP; difference image reasonably consistent with target despite small nominal shift; V-shaped; some depth-aperture correlation; CTOI from Adina Feinstein
288636599,19.9677,0.00034,1686.00858,1890.01,PC,Odd-even test is not reliable because a transit is missed; CTOI from Ethan Kruse
63698669,,,1364.632073,1892.01,PC,second transit event is real single transit and others are spurious; CTOI from Planet Hunters TESS
139198430,,,1333.091607,1891.01,PC,V shaped. Second event might not be real. CTOI from Juha Lipponen
264544388,,,1824.861486,1893.01,PC,Single transit; noisy LC; high Gaia RV scatter; possibly seeing secondary eclipse; CTOI from Planet Hunters
172370679,,,1711.95931,1899.01,PC,single transit; size (~11 R_e) consistent with planetary nature; crowded field; CTOI from Planet Hunters
280865159,,,1387.061809,1894.01,PC,Single transit; CTOI from Planet Hunters
384159646,,,1630.394314,1895.01,PC,Single transit; Rp from 1st event is ~10 Re (DD); CTOI from Planet Hunters
174302697,,,1743.727014,1896.01,PC,Single transit; Rp based on first event is ~14 Re (DD); CTOI from Planet Hunters
420645189,,,1837.477205,1897.01,PC,Single transit; somewhat V-shaped; real radius larger; CTOI from Planet Hunters
91987762,,,1894.253679,1898.01,PC,Single transit; ~10 Re; CTOI from Planet Hunters
178879588,3.05548,0.00053,1439.38832,1900.01,KP,
19684256,1.36672,3e-05,1518.44478,1901.01,KP,
272212970,1.60906,0.00021,1572.5057,1902.01,KP,
77156657,3.83988,0.00033,1413.12956,1903.01,KP,
272213425,4.32486,0.00063,1575.10943,1904.01,KP,
429302040,5.72226,0.00011,1574.14194,1905.01,KP,WASP-107 b
308098254,9.62642,0.0011,1548.34505,1906.01,KP,
453789494,5.47744,0.00034,1598.80459,1907.01,KP,
37718056,3.65688,0.00053,1384.09392,1908.01,KP,
232038798,4.15323,0.00011,1471.25046,1909.01,KP,
437261733,5.41792,0.00127,1548.79102,1910.01,KP,
44745133,7.81876,0.00154,1415.75534,1911.01,KP,
50712784,5.40542,0.00282,1492.28099,1912.01,KP,
53458803,3.34862,9e-05,1471.96926,1913.01,KP,
53750200,4.19268,0.00045,1469.00065,1914.01,KP,
98283926,2.29183,0.00038,1492.26546,1915.01,KP,
98545929,1.88851,0.00057,1492.32715,1916.01,KP,
339522221,1.82069,0.00016,1655.29768,1917.01,KP,
308425348,3.39829,0.00088,1571.7908,1918.01,KP,
102192004,4.23349,0.00062,1575.15805,1919.01,KP,
363851359,2.54317,0.00078,1599.2381,1920.01,KP,
112099249,5.17958,0.00122,1604.17084,1921.01,KP,
112604564,4.57778,0.00109,1496.3072,1922.01,KP,
114299824,4.20662,0.00152,1493.59547,1923.01,KP,
371443216,2.82421,6e-05,1573.59531,1924.01,KP,MASCARA-4 b
118956453,2.34499,0.00012,1519.88755,1925.01,KP,
154716798,12.640098,0.002439,1694.036949,1239.01,PC,Small planet candidate
158170594,1.721151,0.000294,1684.802304,1240.01,KP,Kepler-412 b
158561566,6.790542,0.002588,1685.28463,1267.01,KP,Kepler-14 b
159107668,4.779966,0.00092,1685.074153,1241.01,PC,KOI 5.01
198212955,0.381484,5.5e-05,1683.711135,1242.01,PC,Possible L1 candidate; very short period
219698776,4.662836,0.000602,1684.871827,1243.01,PC,potential L1 candidate
219850915,6.398386,0.002212,1684.960548,1244.01,PC,Potentially a level one candidate
229781583,4.820718,0.001172,1684.5352,1245.01,PC,Potential level one candidate
230127302,18.652357,0.006647,1688.940313,1246.01,PC,potential L1 candidate; TOI 1246.01; outer planet to 1246.02 and 1246.03
230127302,4.307412,0.001355,1686.564852,1246.02,PC,Small centroid offset; potential level one candidate for both candidates 1 (period=18.652); 2 (period=4.307); 3 (period=5.903)
232540264,15.923849,0.005931,1687.651208,1247.01,PC,Check 232540265
232612416,4.360136,1.9e-05,1687.121416,1248.01,PC,Low priority PC
232976128,13.0783,0.00026,1694.38427,1249.01,PC,Level 1 candidate
233059608,1.441504,0.000167,1683.642967,1250.01,PC,Nearby bright star
233120979,5.963064,9e-06,1685.828672,1251.01,PC,"10 sigma QLP odd-even. TFOP SG2 comment ""The second TRES observation yields a large velocity shift corresponding to a stellar companion not too far from the substellar limit."""
233211762,1.121917,7.2e-05,1683.68732,1252.01,PC,V-shaped; highly variable star; follow-up in progress; see observing notes
233684822,4.67558,7e-05,1685.50421,1253.01,PC,TOI 1253 under investigation; 2 stars in pixel; small centroid offset in multi-sector data
236714379,1.018003,6e-06,1683.74811,1254.01,PC,TOI 1254 under investigation; V-shaped; could be grazing; 2 stars in pixel; possible large-amplitude phase modulation
237222864,10.288882,0.000147,1691.654254,1255.01,PC,Level 1 candidate; small centroid offset from difference images
274762761,1.033244,0.000324,1683.947476,1256.01,PC,TFOP FP
278348461,5.452752,0.000198,1686.8263,1257.01,KP,HAT-P-34
288132261,10.26086,0.00029,1691.8396,1258.01,PC,
288735205,3.478001,5.4e-05,1686.700505,1259.01,PC,
355867695,3.12716,0.000634,1684.014194,1260.01,PC,Possibly two level one candidates but scattered light present in difference images
355867695,7.491237,0.001708,1686.117763,1260.02,PC,Possible multi
365938305,,,1693.912709,1262.01,PC,possible single; second event looks spurious
406672232,1.021332,0.000153,1683.550089,1263.01,PC,"Shallow transit, possibly stellar variability"
416195870,2.744165,9e-06,1684.617533,1264.01,PC,TOI 1264 under investigation; 2 stars in pixel
424865156,2.204735,5.8e-05,1684.772209,1265.01,KP,HAT-P-7 b; Kepler-2 b
467179528,10.895412,0.002376,1691.004583,1266.01,PC,L1 candidate
142394656,8.15759,2e-05,1711.75049,1268.01,PC,
198186769,7.15996,0.00129,1688.79068,1291.01,PC,TOI 1291 TFOP under investigation; minor flux depth aperture correlation
198241702,4.252932,0.000103,1686.6084,1269.01,PC,L1 candidate; possible multi
199688472,1.44119,2e-05,1685.09032,1292.01,EB,odd-even indicates likely FP; TFOP FP
202504234,1.68494,7e-05,1685.23059,1293.01,PC,L1 candidate. V-shaped
219015370,3.915,0.00011,1684.34736,1294.01,PC,TOI 1294; TFOP WG under investigation
219852584,3.19681,3e-05,1685.77776,1295.01,PC,"TOI 1295 under investigation; ""The two TRES observations yield a velocity shift of 593 m/s in phase with the photometric ephemeris.  No more recon spectra are needed for this candidate hot Jupiter"""
219854185,3.94442,5e-05,1686.20407,1296.01,PC,TFOP under investigation; ephemeris match to TIC 219854182
229536616,3.93034,7e-05,1686.93866,1297.01,EB,TFOP FP
237104103,4.53715,9e-05,1684.57978,1298.01,PC,TOI 1298 under investigation
237200747,14.304155,8e-05,1715.659357,1270.01,EB,FP by ExoFOP
258777134,5.92923,0.00011,1686.00248,1299.01,EB,2 stars in the pixel; TFOP FP
286923464,6.13488,2e-05,1712.66552,1271.01,KP,HD 118203 b
293687315,2.87177,0.00011,1714.18114,1300.01,KP,KELT-18 b
356867115,6.09617,8e-05,1686.10365,1301.01,PC,L1 candidate
417948359,3.315997,0.00048,1713.031745,1272.01,PC,
441797803,5.66664,7e-05,1684.4125,1302.01,PC,TOI 1302 TFOP under investigation; TRES SG2 observations consistent with hot Jupiter; Check 441797805
