rowid,TIC_ID,T0,Depth,Period,Period_Uncertainity,Duration,TMag,Teff,Radius,NumTransits,a,b,logg,rp_rs,DepthEven,DepthOdd,odd_even_mismatch,snr,sde,Mass,distance,lum,rho,Disposition,Group Comment
227,166739520,1357.5754783764355,0.9920495267168976,10.017824609370502,0.05958776639301355,3.8044907419797136,9.63199997,6038.0,1.2752700000000001,2.0,0.3345,0.2282,4.3551302000000005,0.08222902475101103,0.9919988947003286,,,99.77578834257395,22.58274932723746,1.1,157.963,1.87986219,0.5303800000000001,KP,WASP-117
228,396720998,1389.1409575338748,0.9906425986489268,3.6846694265537794,0.021235235267241137,0.8674466365789715,14.22099972,50000.0,0.147,4.0,0.1221,0.2303,5.80276012,0.09282988129310793,0.9957885004793512,0.9816449518515454,2.9184960591141915,8.586497736164189,5.1158026767010085,0.5,1350.32,121.677254,157.405,PC,Gaia DR2 Teff = 8583 K so planet might be too big; host is apparently a hot subdwarf.
229,280206394,1547.4743419035779,0.9914583334806588,11.237474680459394,0.051667122533824994,2.344155858743873,9.23900032,6446.0,1.28844,2.0,0.3216,0.2301,4.37881994,0.08543083142198238,0.992595783928879,0.992492177410522,0.22405582331809376,88.8482235127792,24.344622820013203,1.18,141.812,2.17314458,0.551685,CP,
230,201642601,1656.9852543223096,0.9856779874881472,3.1328005229920577,0.012189524715715327,2.127351415280728,13.08399963,4351.0,0.7670100000000001,9.0,0.5098,0.1592,4.0,0.1072763461984552,0.9880002446657664,0.9876949224795284,0.2990837930472894,35.665246768379326,17.45732585878256,0.69,263.60900000000004,0.205055341,1.52914,KP,HATS-28b
231,204376737,1357.3860682534496,0.9774554517914426,3.3629433575092897,0.011574761991377523,2.0888015739731367,11.4090004,5375.0,0.817705,7.0,0.3947,0.2049,4.49371004,0.1371442336663461,0.9782751009423298,0.9785687694430959,0.4935106520087743,151.20616141528225,25.13458781814745,0.93,197.11900000000003,0.504950941,1.7009599999999998,KP,WASP-6
232,432008938,1496.8754912695078,0.9820149263663192,6.141229003278793,0.10433434828292,2.496824813889226,13.6789999,3359.0,0.35645,4.0,0.1555,0.4459,4.93456984,0.12536449495288532,0.9878507191141724,0.9783486322714932,2.020393676323861,13.563845882090593,6.435133830139471,0.34165700000000004,87.7731,0.0146245593,7.54387,FP,period might be double; crowded field
233,425997655,1326.854135825814,0.9998153857197906,2.6841357577134977,0.015188048581432412,0.7592465868870455,8.69686985,4813.0,0.6913739999999999,10.0,0.4642,0.1807,4.38000011,0.012267368524370818,0.9997409062382728,0.9997859080862042,0.3928662738375562,6.360009501953055,5.296682811282714,0.78,39.0341,0.23109169999999998,2.36024,CP,HD 23472 c 425997655;HD 23472 b
234,127315102,1601.34162485854,0.9975600285990808,10.83599983760391,0.05049431967155993,1.7762804793874858,8.43400002,6877.0,2.55994,2.0,0.2961,0.2276,4.28666019,0.04589760315281971,0.9975040590985936,,,47.45277791690962,14.558159595443328,1.54,230.033,14.1434269,0.0917972,PC,could be half the period; check secondary at phase 0.2
235,281731203,1546.686479987877,0.9968616634582556,11.6266377839674,0.11019413831356673,4.837817542436843,9.93999958,5451.0,1.7349700000000001,2.0,0.3861,0.2114,3.87545991,0.05122361341543937,0.9972289246505269,0.99735689517065,0.6512078099931693,44.36264975313149,15.252113763916016,0.96,213.283,2.420795,0.183821,KP,K2-261; only a single event seen in TESS data
236,29960110,1411.6724602804854,0.9978403264201202,2.49099019581066,0.006564602303366529,1.0160163830937732,10.71399975,3948.0,0.482388,9.0,0.1604,0.4325,4.68962002,0.0434571807866764,0.9983350447680859,0.997158032554251,2.6374187885664213,12.187553640603568,11.996965081854016,0.480382,37.8871,0.0316763669,4.27954,PC,
237,451606970,1625.5950278417974,0.9996771779308198,1.803370793205353,0.006957389112262402,0.7315036121543792,9.9989996,5262.39990234,0.937973,15.0,0.4036,0.2028,3.98000002,0.016385370127084332,0.9996628109593692,0.9997152816311012,0.31141711051315,5.155909477409644,6.090013272104748,0.9,107.04799999999999,0.607869565,1.0906200000000001,PC,Possible single transit; first of two transits occurs after momentum dump
238,141608198,1329.8355927957057,0.9972108754854876,8.991622182286184,0.03380715556575176,1.3002847951116094,12.50699997,3275.0,0.330146,2.0,0.1529,0.4604,4.0,0.04932497657383398,0.9972597592069964,,,4.489641339040391,5.49767680804147,0.311261,42.8091,0.0111457007,8.64981,PC,
239,218795833,1491.8815128426595,0.8738820744888037,1.2648263154145776,0.0035272340805402314,0.8853609724550178,14.53299999,3225.0,0.35530900000000004,18.0,0.1529,0.4604,5.00457001,0.33168157383764396,0.8816221507425784,0.8806507093737109,0.17210251407842656,72.76256268222505,21.873923766178347,0.34034000000000003,115.557,0.0138851693,7.58742,PC,possible hot Jupiter around an M dwarf
240,270341214,1328.1877281511074,0.9980619625827658,5.2540200744725585,0.0494430573876139,2.967281694264223,8.86600018,6409.0,1.4686299999999999,4.0,0.2969,0.2312,4.20097017,0.0408846826129847,0.9997506082648006,0.9968353322097452,10.277721467773738,42.62705747627111,5.74115255354013,1.41,152.023,3.86925,0.44512299999999994,PC,single transit
241,19519368,1493.2879233701108,0.9995693560534878,1.7028683482103562,0.007329709299073839,1.5273194963157215,10.03899956,4985.0,0.79783,13.0,0.4244,0.1961,4.67000008,0.018858613502245148,0.9995865681578842,0.9996544627690391,0.5702924697436171,8.634511719395645,13.16176589263612,0.83,89.9559,0.3602959,1.63436,PC,Gaia DR2 R = 0.8 R_Sun; check 195193366; dmag=5.3
242,424865156,1684.7746381978554,0.9933428790009612,2.204132049735481,0.009432341489236995,3.681797782941208,10.02740002,6532.22998047,1.9935599999999998,12.0,0.3276,0.218,3.96817994,0.07542073978452721,0.99415381216435,0.9940917611052809,0.493057175818974,185.35742429781047,20.108094205062805,1.347,341.079,6.5192523,0.170013,KP,HAT-P-7 b; Kepler-2 b
243,294471966,1689.3296819223874,0.9992766616282612,6.318677547362507,0.02738304578947437,0.6313136551020057,10.75020027,5180.0,0.83031,4.0,0.4136,0.1999,4.54307985,0.0244849933252294,0.9988801674222176,0.9989373488877518,0.08781532781032249,5.213713277622952,4.204105379140189,0.878,133.863,0.4471925,1.5338200000000002,PC,
244,355509914,1326.1139810443167,0.9834697581634658,1.7384789067285518,0.003779526373894781,1.0191131403079765,14.58699989,4746.0,0.820258,16.0,0.4913,0.1645,4.5274601,0.11562843552266655,0.9842254156424498,0.9849448512564624,0.15941774449279725,9.362510781057518,16.642912438463124,0.73,627.339,0.2737788,1.32273,PC,The OOT centroid is wrong; The signal is on target.
245,48103627,1547.3209833313058,0.9906187898958696,4.566731087401221,0.031759259430292015,2.825351821806283,12.375,6122.0,1.28306,4.0,0.3345,0.2282,4.28299999,0.08932192612432481,0.9912934111085218,0.9910577800944268,0.35978874184030163,38.214446407932506,15.499511113846912,1.11,562.256,1.93117642,0.525506,CP,large planet
246,158170594,1684.802198029927,0.9888932090098624,1.721195679710647,0.006782430461472978,1.8254048787376411,13.80459976,5832.83007813,1.33402,14.0,0.3662,0.214,4.20893002,0.09672062771005276,0.9896314113121986,0.9896845462705348,0.027656466797761483,15.929568745841506,15.765892605546654,1.05,1086.24,1.85583007,0.442283,KP,Kepler-412 b
247,219229644,1390.7992865354045,0.9991747221210396,7.908433700700753,0.05918169741372381,2.1684571820479563,10.875,3927.0,0.611136,2.0,0.2581,0.3609,4.69659996,0.02654498083796018,0.9991316338669868,0.99946148526087,0.9741666041412784,5.372126182559218,5.719426390263108,0.59708,53.8027,0.0688424855,2.6158900000000003,PC,
248,144065872,1326.5119593829559,0.9880666463557104,2.183681555612309,0.0038447718767677936,2.2248793767381705,9.47999954,5630.0,1.23824,12.0,0.3495,0.2247,4.37759018,0.10047991764900648,0.9890200697116182,0.988832972454778,1.4808459766668105,312.7619584866941,32.22065920983946,1.03,137.54399999999998,1.51841652,0.542529,KP,WASP-95
249,159107668,1685.0775570241894,0.9987729235870859,4.776255041555072,0.0188971805758098,1.4475126973419603,11.1633997,5826.0,2.33872,6.0,0.3704,0.2275,3.72129989,0.032078758254383964,0.9988375389310278,0.9987080824003344,0.3166855287377932,8.675063699393718,12.55751539749402,1.05,546.5219999999998,5.677181,0.0820834,PC,KOI 5.01
250,33153766,1544.6067412251102,0.9996497667550494,0.6882649323057932,0.0025035307636938064,1.4380550615747056,8.49800014,6054.0,3.05531,32.0,0.3596,0.2317,3.47322989,0.017167618147160654,0.9996187452530504,0.9997279768757096,2.617111061056876,22.035311883915316,13.159172540920316,1.08,213.947,10.392764999999999,0.037866699999999996,FP,"Need SG1 to check neighbor TIC 33153755 at ~14.32""; period might be too short for the stellar radius (too close to stellar surface)."
251,149010208,1356.613905514134,0.9849823716341612,3.4382786793970825,0.019092222887133303,3.680855117207877,11.63700008,6046.0,1.9493200000000002,8.0,0.3276,0.218,4.29639006,0.11327869548594308,0.9867277497810556,0.9864793103558742,0.6720525466694519,129.62100356279342,17.978827148205067,1.31,709.175,5.98044825,0.176858,FP,Gaia radius is 1.8 Rsun. Planet radius is big.
252,49687222,1355.597281513859,0.9994843127324816,6.162630635610117,0.031105812882274538,0.6597000549543753,9.79399967,6101.0,1.0185899999999999,4.0,0.3381,0.3177,4.48195982,0.02074279806713333,0.9994820830536242,0.999427301975253,0.18315761908784534,5.33394074041478,5.572804978835932,,133.314285,,,FA,The transit shape looks asymmetric but it is not near known systematics; recommend to confirm signal on target before follow up.
253,98796344,1412.7084210723856,0.997993009346726,5.3589454872463005,0.018229327712066645,1.3829518153938487,8.64000034,3562.0,0.275953,5.0,0.1555,0.4459,4.97388983,0.04187850024014012,0.9981565786527464,0.9983472682710616,0.8542451975439295,23.69571471215177,13.835316585047588,0.249439,6.8692899999999995,0.008996765,11.8702,CP,two stars on the same pixel; could also be 98796342
254,207141131,1354.59436272316,0.9992485337255508,4.135569005953179,0.012210855520001562,1.7855126960469516,8.14099979,5058.0,0.802633,7.0,0.4244,0.1961,4.51761007,0.024911812915839673,0.9991933935556656,0.9994883914402204,3.596169616603841,28.239059877185454,16.585321529609786,0.85,38.5653,0.38683470000000003,1.6438700000000002,PC,known TOI
255,238932509,1599.3897767699389,0.987057909060384,3.4935994387006746,0.010452490313975993,1.2111741778798175,12.47599983,5153.0,0.903156,7.0,0.4244,0.1961,4.46892023,0.10338387593083287,0.9881659799308676,0.9882350052021264,0.07459878133937634,37.48705515603486,19.645117147976716,0.84,306.068,0.47606400000000004,1.14022,PC,
256,437242640,1546.4171203814724,0.9900848022327048,4.3198465945393565,0.014654438777943925,1.6355995388710445,9.72900009,5700.0,1.10901,6.0,0.371,0.2094,4.50578022,0.0913399031529722,0.9910763324119504,0.9914496485180476,0.8010649358532469,137.66132114474192,25.586769071655212,1.014,132.096,1.16476345,0.74341,KP,WASP-34 b
257,77253676,1418.935767551158,0.9995665606873456,8.597118980026627,0.07711878352970736,2.1066753603090356,9.3039999,5447.0,0.9681489999999999,2.0,0.3862,0.2061,4.39971018,0.019046064810057318,0.9996696841436504,0.9995960429351418,0.3615821828428817,5.874187235580485,8.719488464912125,0.97,93.7714,0.7834671999999999,1.06892,PC,possible super-Earth
258,9727392,1355.3336855769267,0.9769758716831324,4.531554759205561,0.01726018899809212,4.4854163777948575,11.23900032,6421.5,1.70005,6.0,0.3332,0.2167,4.19000006,0.14012623010734485,0.9793681602247988,0.979494301630398,0.2437873700422771,162.51302254016605,23.841975112248555,1.29,502.92699999999996,4.42757463,0.262544,FP,1700 ppm secondary. Likely EB.
259,120757718,1683.3591681537234,0.9769504465028712,3.0293258576480264,0.008229561838763333,1.6272095788584768,11.0248003,5242.81982422,0.857369,7.0,0.4136,0.1999,4.52404022,0.1382166925434305,0.9778192017540529,0.9781088322142472,0.7491953837441789,155.41510315380924,26.17528841269198,0.8959999999999999,159.658,0.5003681999999999,1.42169,KP,TrES-1 b
260,160074939,1366.3307162280162,0.9994791624284708,13.375386262829164,0.11681410675126093,4.700308526343252,8.72099972,6467.0,1.45696,2.0,0.3215,0.2192,4.16063023,0.021118551382624636,0.9994723855464134,0.9996160937460156,1.4923278731861431,14.282827563000565,7.564034299081148,1.36,140.941,3.52655649,0.43973999999999996,PC,The transit signal maybe caused by scattered light.
261,455135327,1491.9147712241074,0.9903310757912064,2.810842958725769,0.008177361077730705,1.626598474412691,9.91100025,6304.0,1.34004,8.0,0.3174,0.2305,4.35912991,0.09096430172957228,0.9907674539840412,0.9909625757234806,0.6495894988197009,165.28169961723447,26.459528648521637,1.254,213.985,2.610607,0.521124,KP,HAT-P-30
262,243200602,1607.5818437580008,0.9893083188351512,11.559609279770019,0.08975367759073016,3.3145201709549137,10.46700001,5625.0,1.05922,2.0,0.3785,0.2075,4.49092007,0.09472588567862177,0.9906126879438942,0.9909253978796324,0.7107022669424751,81.36856724775356,19.68800332988784,0.99,172.25599999999997,0.996215165,0.83305,KP,WASP-130b
263,394657039,1656.0024376468705,0.9882451018258084,3.7625715471164978,0.015561581221074984,3.508467581518051,10.47700024,6979.20019531,1.58746,8.0,0.2961,0.2276,4.42999983,0.10074118945921724,0.9891255864040862,0.9896804815853324,2.8069767444930838,154.81444491308432,22.586151904799266,1.53,347.593,5.38671,0.382456,PC,
264,434486077,1545.1380393107156,0.9836387819918806,2.227939431764582,0.007609975115039136,1.1744706550012212,14.30700016,5156.0,0.8242879999999999,10.0,0.4508,0.1887,4.46837997,0.1157070093342547,0.9860688782449998,0.9853572178212091,0.2654329600982977,15.319759974306441,17.34973230035842,0.82,638.972,0.3722882,1.46412,PC,
265,243185500,1766.9150894020895,0.9972441557143508,7.774956879129728,0.02502338328635023,1.0397992938104863,10.88580036,3382.0,0.36930599999999997,2.0,0.1555,0.4459,4.85531998,0.04907335864819712,0.9971364475138772,,,12.075868803197961,11.705477376146725,0.35647199999999996,24.7399,0.0160754025,7.07728,PC,possible multi
266,141527579,1325.877228686409,0.9993029064110038,0.7710532319652545,0.0006392040113837316,0.08145071432910504,12.34300041,3570.0,0.471842,33.0,0.1604,0.4325,4.8319602,0.024689542095747717,0.99867015709414,0.9986816202519,0.009155991792157349,3.5714961497073787,5.022528804179945,0.469549,63.3731,0.031003957599999996,4.46983,PC,
267,250386181,1412.3704142116578,0.9978074291825776,1.4709426219488475,0.0040622805072506605,0.7964887854690503,9.88000011,6321.45996094,1.08176,14.0,0.3174,0.2305,4.19840002,0.04331703547916499,0.9978770417250444,0.9979251687436986,0.2743829738010448,38.52558110561599,19.053936741294685,1.247,167.30599999999995,1.68354428,0.9850899999999999,FP,follow-up in progress
268,461271719,1603.1942288411167,0.99877885876893,7.625272008947074,0.03160570332763468,0.9093329748065968,8.78199959,7313.0,2.62983,2.0,0.2683,0.2357,4.14443016,0.03261839975040954,0.9988133056688976,,,15.296195802842592,15.684238754212661,1.72,305.237,19.463851899999998,0.0945678,FP,could be in phase with the variability; needs closer inspection in the raw light curve; period may be P/2; could also be an EB with a secondary possibly falling in the data gap
