TIC_ID,TESS Disposition,TFOPWG Disposition,Planet SNR,Sectors,Comments,Full TOI ID,Group Disposition,Orbital Epoch Value,Orbital Period Error,Orbital Period Value,Public Comment
190223929,PC,,13.0,20,matches with 703728672 with 3 arcsec separation; could be planetary on companion as well; Gaia Rstar = 2.3 Rsun; period could be half (8.5 days),1698.01,PC,1847.69726,0.0012,17.04198,matches with 703728672 with 3 arcsec separation; could be planetary on companion as well; Gaia Rstar = 2.3 Rsun; period could be half (8.5 days)
190271688,PC,,175.0,11,centroid offset to south west but no stars there,1963.01,PC,1607.24643,0.0001,12.63309,centroid offset to south west but no stars there
190430205,PC,,11.0,"15,16",Low SNR,1374.01,PC,1712.06866,0.00034,1.06884,Low SNR
190442486,PC,FP,13.0,"15,16",Minor depth-aperture correlation,1375.01,FP,1715.2530600000002,0.00233,5.4572699999999985,Minor depth-aperture correlation
190496853,PC,,89.0,"8,9",likely large planet radius,615.01,PC,1518.29261,0.00016,4.66202,likely large planet radius
190743990,PC,,13.0,"15,16",,1376.01,PC,1712.3332899999998,0.00018,1.73866,
190990336,PC,FP,212.0,8,there might be a secondary,585.01,FP,1522.93883,0.00022,5.54714,there might be a secondary
190998418,KP,KP,41.675854,17,Qatar-5 b,1463.01,KP,1764.891401,0.000173,2.879303,Qatar-5 b
191146556,PC,FP,49.0,17,slight odd-even,1549.01,FP,1766.83545,0.00036,2.58593,slight odd-even
191284318,KP,KP,108.0,17,HAT-P-16 b,1458.01,KP,1766.82154,0.00011,2.77598,HAT-P-16 b
192372961,PC,,9.0,18,large pc around large star (Rs 6.1),1593.01,PC,1792.2964399999994,0.00099,2.06313,large pc around large star (Rs 6.1)
192826603,KP,KP,24.569945999999998,"5,6",,551.01,KP,1438.081975,8.7e-05,2.647186,NGTS-1 b
193413306,PC,,24.0,"11,12",crowded field; marginal secondary,1091.01,PC,1600.1780199999994,0.00019,1.7259799999999998,crowded field; marginal secondary
193641523,PC,,16.469473,11,Radius of the planet might be a bit smaller than 4 Re given the GAIA DR2 R = 0.7 R_solar,824.01,PC,1597.814828,0.000138,1.39293,Radius of the planet might be a bit smaller than 4 Re given the GAIA DR2 R = 0.7 R_solar
194203348,PC,,9.0,17,Potential level 1; some depth-aperture correlation,1546.01,PC,1764.83324,0.0006,1.13345,Potential level 1; some depth-aperture correlation
195199644,PC,FP,17.0,15,Large and slight depth-aperture correlation,1321.01,FP,1712.25971,0.00025,1.19888,Large and slight depth-aperture correlation
196286587,PC,FP,17.0,"7,8",twice the period; likely a giant planet; Need to check 196286578,592.01,FP,1496.1748,,10.4,twice the period; likely a giant planet; Need to check 196286578
197650870,PC,,16.0,"16,17",possible EB,1481.01,PC,1740.15189,0.00054,4.37035,possible EB
198008005,PC,,159.0,"3,4,5",may also be on 198008002,858.01,PC,1386.45269,4e-05,3.27985,may also be on 198008002
198077394,PC,,74.0,"2,3,4,5,12",not synchronized; no GAIA radius,322.01,PC,1355.68758,6e-05,3.99047,not synchronized; no GAIA radius
198108326,KP,KP,91.97117,23,HAT-P-12 b,1844.01,KP,1930.329998,9.9e-05,3.2129830000000004,HAT-P-12 b
198153540,PC,,8.766944,22,possibly stellar variability,1798.01,PC,1902.029682,0.002172,8.018944,possibly stellar variability
198186769,PC,,14.0,"14,15,16,17,18,19",TOI 1291 TFOP under investigation; minor flux depth aperture correlation,1291.01,PC,1688.79068,0.00129,7.159960000000001,TOI 1291 TFOP under investigation; minor flux depth aperture correlation
198206613,PC,,7.9111910000000005,"14,15,16,17,18,19",scattered light; only S17 and S15 centroids are off,1741.01,PC,1692.38163,0.000627,10.941661,scattered light; only S17 and S15 centroids are off
198212955,PC,,11.055100999999999,"14,15,16",Possible L1 candidate; very short period,1242.01,PC,1683.7111350000002,5.5e-05,0.381484,Possible L1 candidate; very short period
198213332,PC,,23.0,"14,15,16,17,18,19",Possible EB; short period; V-shaped; a/R_s = 1.3;,1131.01,PC,1684.06046,1e-05,0.58603,Possible EB; short period; V-shaped; a/R_s = 1.3;
198241702,PC,,7.4723320000000015,"14,15,16,17",Possible L1 candidate,1269.02,PC,1685.968582,0.000461,9.239092,Level 1 candidate
198356533,PC,,10.789955,"14,15,16",,1437.01,PC,1700.7359829999998,0.002501,18.840143,potential L1 candidate
198384408,PC,,8.011808,19,Potentially on the neighboring star; possibly has a stellar companion,1689.01,PC,1823.255936,0.005304,9.12381,Potentially on the neighboring star; possibly has a stellar companion
198385543,PC,,7.3974600000000015,23,,1846.01,PC,1929.202175,0.000936,3.927457,L1 candidate
198390247,PC,,19.0,"14,15,16,17,18,19",TOI 1453 possible multi under investigation; Potential level 1 candidate; check neighbors,1453.02,PC,1685.4821829999994,0.000185,4.3132220000000006,Low SNR
198457103,PC,FA,11.0,"14,15,16,17,18,19",Potential level 1 candidate; very weak signal,1488.01,FA,1683.9199,4e-05,0.47225,Potential level 1 candidate; very weak signal
198588220,KP,KP,92.981804,24,HAT-P-67 b,2014.01,KP,1958.080013,0.000187,4.810229,HAT-P-67 b
199376584,PC,CP,22.0,"14,15",Possible single transit; T0=1693 transit is close to amomentum dump,1456.01,CP,1693.2089999999994,0.00151,12.15601,Possible single transit; T0=1693 transit is close to amomentum dump
199444169,PC,,18.063879,16,potential L1,1410.01,PC,1739.729664,0.00016,1.216835,potential L1
199688472,PC,FP,320.0,"14,15,16,17",odd-even indicates likely FP,1292.01,FP,1685.09032,2e-05,1.44119,odd-even indicates likely FP; TFOP FP
199731190,PC,FP,28.0,2,,350.01,FP,1355.90325,0.00031,2.51276,
200322593,PC,,13.703281,"4,5,6",,540.01,PC,1411.826438,1.8e-05,1.239133,
200593988,PC,,16.209078,6,possibly marginal,526.01,PC,1470.849292,0.0033450000000000003,7.699087,possibly marginal
200723869,PC,CP,61.0,"3,4",First event is a partial transit,257.01,CP,1385.77602,0.0008,18.37073,First event is a partial transit
200807066,PC,,8.03063,"3,4",Possible single event (second event is on momentum dump); first event could be systematic,869.01,PC,1404.081157,0.006737999999999999,26.477129,Possible single event (second event is on momentum dump); first event could be systematic
201154493,PC,,12.0,18,odd/even,1594.01,PC,1792.1989,0.00057,1.51233,odd/even
201186294,PC,,10.747845,18,Level one candidate,1634.01,PC,1791.5150010000002,0.000106,0.98933,Level one candidate
201233610,PC,,42.0,2,single event; really big,290.01,PC,1360.59149,,,single event; really big
201248411,PC,,108.864296,2,TOI 129.01,129.01,PC,1354.552404,1e-05,0.980981,TOI 129.01
201292545,PC,,33.0,"1,2",single event; no period,289.01,PC,1326.64586,,,single event; no period
201604954,KP,KP,14.814943,13,HATS-29b,1066.01,KP,1657.832537,0.000392,4.606184,HATS-29b
201642601,PC,KP,27.650591,13,HATS-28b,1067.01,KP,1656.989652,0.000252,3.131473,HATS-28b
201793781,PC,,12.305867999999998,"2,3",known TOI,248.01,PC,1354.835774,0.000404,5.9911980000000025,known TOI
202375913,PC,,38.0,17,,1527.01,PC,1768.23572,0.00128,5.06203,
202426247,PC,,10.202595,"14,15,16",2 other stars in pixel; possible EB,1860.01,PC,1683.604225,3.1e-05,1.066211,2 other stars in pixel; possible EB
202504234,PC,,15.0,"14,15,16",L1 candidate. V-shaped,1293.01,PC,1685.23059,7e-05,1.68494,L1 candidate. V-shaped
202563254,PC,,10.0,"14,15",,1139.01,PC,1686.57343,0.00323,4.473330000000002,
203189770,KP,KP,164.0,"14,15",KELT 21b,1198.01,KP,1686.8419399999998,0.00015,3.61326,KELT 21b
204317710,KP,KP,19.77157,2,HATS-32,255.01,KP,1355.983448,0.000324,2.812077,HATS-32
204376737,KP,KP,156.594055,2,WASP-6,231.01,KP,1357.3945119999996,6.3e-05,3.361021,WASP-6
206352378,PC,,53.0,"1,2",V-shaped; need to check if it is on target.,318.01,PC,1327.33174,0.00014,3.74649,V-shaped; need to check if it is on target.
206466531,PC,FP,16.0,4,,410.01,FP,1384.6552,0.00011,1.42748,
206474443,PC,,51.0,"3,4",,931.01,PC,1413.1587,0.00024,3.24512,
206609630,PC,,96.13314100000001,"1,2",Possible M dwarf; Gaia give this source duplication flag; no radius/parallax available,212.01,PC,1325.491317,1e-06,0.335269,Possible M dwarf; Gaia give this source duplication flag; no radius/parallax available
206669860,PC,,13.0,2,two events; odd even?,327.01,PC,1362.96027,0.00509,10.06378,two events; odd even?
206686292,PC,,32.0,2,synchronized?,298.01,PC,1354.35602,0.00014,1.32901,synchronized?
207077681,KP,KP,61.0,2,WASP-144 b,1928.01,KP,1326.053871,,2.27864,
207081058,PC,FP,0.8365879999999999,1,Warm Jupiter candidate with a possible secondary,121.01,FP,1336.139719,0.000529,14.775056,Warm Jupiter candidate with a possible secondary
207084429,PC,FP,9.0,2,the target may be on the neighbor on the north (Rstar 1.3; dmag=6).,381.01,FP,1356.07033,0.00156,4.89388,the target may be on the neighbor on the north (Rstar 1.3; dmag=6).
207110080,PC,,31.0,"2,3",v-shaped,558.01,PC,1368.28949,0.0047,14.54812,v-shaped
207141131,PC,,21.0557,"2,3",known TOI,179.01,PC,1354.588395,9.6e-05,4.1373940000000005,known TOI
207237016,PC,,23.0,"2,3,4",2xP,917.01,PC,1365.00939,,26.41014,2xP
207277638,PC,FP,9.0,7,variability; marginal signal; there might be other transit events,989.01,FP,1494.67675,0.00216,3.12154,variability; marginal signal; there might be other transit events
207425167,PC,,43.356834,22,Single transit; potential multi,1812.03,PC,1716.19578,0.00042,17.57454,Period could be an integer multiple; there's another deep single transit/eclipse in the last orbit around time of 1920
207425203,PC,,17.0,"15,16,22,23,24",minor depth-aperture correlation; CTOI from Ethan Kruse,1865.01,PC,1712.11955,0.00037,1.22387,minor depth-aperture correlation; CTOI from Ethan Kruse
207468071,PC,,37.0,25,SG1 should clear the bright neighbor. The two transits have a shape asymmetry.,1836.01,PC,1933.164849,0.001797,20.379455,SG1 should clear the bright neighbor. The two transits have a shape asymmetry.
209459275,PC,,105.0,4,possible tropical Jupiter; third of four transits visible in raw data,559.01,PC,1411.92481,0.00042,6.98407,possible tropical Jupiter; third of four transits visible in raw data
210445631,PC,,73.0,11,crowded field,1968.01,PC,1601.95696,0.00036,3.97195,crowded field 
210873792,PC,,7.282122999999999,12,High priority (2.34 Re),900.01,PC,1626.506628,0.002784,4.84405,High priority (2.34 Re)
211438925,KP,KP,134.421387,2,WASP-20,194.01,KP,1356.565648,0.00013000000000000002,4.899379,WASP-20
214361331,PC,,19.043474,12,Low priority; possible EB,901.01,PC,1625.5660289999994,0.000149,3.230799,Low priority; possible EB
216935214,PC,,14.104134,12,Only two transits,902.01,PC,1633.239823,0.001552,18.262088,Only two transits
218795833,PC,,46.428268,7,possible hot Jupiter around an M dwarf,519.01,PC,1491.877254,3.6e-05,1.265223,possible hot Jupiter around an M dwarf
219015370,PC,,56.0,"14,15,16",TOI 1294; TFOP WG under investigation,1294.01,PC,1684.3473600000002,0.00011,3.915,TOI 1294; TFOP WG under investigation
219164808,PC,,42.743786,7,V-shaped;  d_rp=5 for neighbor 4-5,504.01,PC,1491.724059,9.2e-05,1.677303,"V-shaped;  d_rp=5 for neighbor 4-5"" away"
219187649,PC,,14.748460000000001,9,,676.01,PC,1544.343207,0.00028900000000000003,2.150451,
219189765,PC,,23.359258999999998,9,,737.01,PC,1544.429149,0.000144,1.732017,
219195044,PC,,10.554605,"4,5,6,7,8",possibly main sequence star making the planet a bit smaller.,714.01,PC,1412.838728,0.000196,4.323236,possibly main sequence star making the planet a bit smaller.
219205407,PC,FP,294.0,"5,6,8",likely EB,946.01,FP,1327.3370699999996,1e-05,6.12524,likely EB
219229644,PC,,9.465067999999999,"3,4,5",,870.01,PC,1390.801328,0.001572,22.041107,
219239945,PC,FP,12.751472999999999,"3,4,5",transits in close proximity to some but not all momentum dumps,701.01,FP,1389.366552,0.002108,13.697384,transits in close proximity to some but not all momentum dumps
219253008,PC,,41.065517,"3,4,5",,268.01,PC,1385.127289,0.000107,5.066148,
219338557,PC,,0.8212209999999999,1,,133.01,PC,1327.291396,0.001473,8.1952,
219344917,PC,,8.672198,"4,5,6",SG1 to check neighbors; two transits are near momentum dumps,871.01,PC,1417.093111,0.004044,28.693553,SG1 to check neighbors; two transits are near momentum dumps
219345200,PC,,44.79472,"4,5,6",single transit,706.01,PC,1434.907956,,,single transit
219379012,PC,FP,18.0,4,close companion star 219379014,397.01,FP,1412.4891300000006,0.00029,1.54683,close companion star 219379014
219380235,PC,,12.0,"4,5,6",noisy,878.01,PC,1413.16027,0.00066,3.97244,noisy
219388773,PC,FP,7.349477,4,follow-up in progress,399.01,FP,1412.386626,0.000355,1.571151,follow-up in progress
219401954,PC,,8.275544,10,Low SNR; possible secondary,765.01,PC,1570.2260210000006,0.000147,0.861484,Low SNR; possible secondary
219466784,PC,,9.195684,"14,20,21,22",single transit; ~3 Re; multiple stars in pixel,2007.01,PC,1872.68991,,,single transit; ~3 Re; multiple stars in pixel
219508169,PC,,9.999328,25,possible multi; other signal being held for more data,2016.02,PC,1957.745029,0.000496,2.459355,possible multi; other signal being held for more data
219698776,PC,,7.115997999999999,14,,1243.01,PC,1684.871827,0.000602,4.662836,potential L1 candidate
219698950,KP,KP,101.419273,10,HATS-1 b,766.01,KP,1570.564464,0.000112,3.446514,HATS-1 b
219728669,PC,,44.0,23,Possible centroid shift towards nearby star during transit.,1852.01,PC,1930.36251,0.00018,2.36011,Possible centroid shift towards nearby star during transit.
219751469,PC,,8.0,"14,15,16,17,18,19",Possibly wrong period; some odd-even,1489.01,PC,1690.04921,0.00234,6.98301,Possibly wrong period; some odd-even
219762508,PC,,15.0,20,CTOI from Ethan Kruse,1878.01,PC,1685.80185,6e-05,3.23501,CTOI from Ethan Kruse
219776325,PC,,9.0,"14,15,16,17,18,19",Potential L1 candidate; low SNR,1610.01,PC,1685.35082,0.00014,2.52894,Potential L1 candidate; low SNR
219824469,PC,,15.0,"20,23",Some depth-aperture correlation; match to 219824470,1848.01,PC,1740.28265,0.00016,5.481,Some depth-aperture correlation; match to 219824470
219850915,PC,,10.973369,"14,15,16",Potentially a level one candidate,1244.01,PC,1684.960548,0.002212,6.398386,Potentially a level one candidate
219852584,PC,,239.0,"14,15,16,17,18,19",TOI 1295 under investigation;,1295.01,PC,1685.7777600000006,3e-05,3.19681,"TOI 1295 under investigation; ""The two TRES observations yield a velocity shift of 593 m/s in phase with the photometric ephemeris.  No more recon spectra are needed for this candidate hot Jupiter"""
219852882,PC,,11.0,"14,15,16,17,18,19",potential level 1 candidate,1346.02,PC,1684.5375559999998,2.6e-05,1.7622330000000002,Candidate interior to TOI 1346.01 (5.5d). check for TTVs. Contaminating bright star 1 pixel away.
219854185,PC,,206.0,"14,15,16,17,18,19",TFOP under investigation; ephemeris match to TIC 219854182,1296.01,PC,1686.20407,5e-05,3.94442,TFOP under investigation; ephemeris match to TIC 219854182
219857012,PC,,14.539497,"15,16,17,18,19",S17 centroid offet caused by scattered light,1742.01,PC,1725.335872,0.001143,21.272109,S17 centroid offet caused by scattered light
219860288,PC,,9.503260000000001,"15,16,17,18,19",v-shaped,1743.01,PC,1713.431202,8.4e-05,4.265874,v-shaped
219879302,PC,,72.0,20,CTOI from Ethan Kruse,1884.01,PC,1684.17993,5e-05,6.782210000000001,CTOI from Ethan Kruse
220016044,PC,,12.0,"2,3",weak signal,357.01,PC,1354.34394,0.00032,0.93985,weak signal
220029715,KP,KP,13.291478,11,HATS-7b,825.01,KP,1598.749269,0.0005549999999999999,3.185221,HATS-7b
220396259,PC,FP,18.0,2,needs follow-up to confirm whether is on target,379.01,FP,1354.7083,0.00013000000000000002,0.91693,needs follow-up to confirm whether is on target
220435095,PC,,170.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",Visible secondary; very likely EB,147.01,PC,1326.6127,1e-05,3.42321,Visible secondary; very likely EB
220459826,PC,,10.078978999999999,"4,5,6",SG1 to check neighbors in aperture,872.01,PC,1411.714828,0.000114,2.239596,SG1 to check neighbors in aperture
220459976,PC,,7.5875330000000005,"2,3",possible single transit,285.01,PC,1361.663925,0.0066760000000000005,32.332528,possible single transit
220475245,PC,,42.033478,12,,934.01,PC,1625.083169,0.000217,3.781658,
220479565,PC,,20.603120999999998,"3,4,5,6",,269.01,PC,1381.846933,4.9e-05,3.697675,
220518305,PC,FP,40.0,1,Warm Jupiter candidate with a period of about 14 days,156.01,FP,1336.13203,0.00189,14.148929999999998,Warm Jupiter candidate with a period of about 14 days
224225541,PC,,10.939553,2,centroid shift not significant.,251.01,PC,1357.305816,0.000733,4.937712,centroid shift not significant.
224245334,PC,,9.0,2,,333.01,PC,1355.55844,0.0016600000000000002,3.79069,
224271611,PC,,9.0,2,,347.01,PC,1355.18601,0.00109,4.0394,
224297258,PC,,8.739854,15,,1279.01,PC,1717.46401,0.00037,9.61548,potential L1 candidate
224313733,PC,,43.0,23,Unknown period - multiple aliases; slight centroid shift; second transit affected by scattered light,1856.01,PC,1729.21419,0.00019,39.40157,Unknown period - multiple aliases; slight centroid shift; second transit affected by scattered light
224596152,PC,,10.344453,"14,15,16,17,18,19",S19 centroid offset towards nearby star,1734.01,PC,1688.861624,0.001696,28.87226,S19 centroid offset towards nearby star 
224600500,PC,FA,7.3734009999999985,"14,15,16,17,18,19",,1418.01,FA,1683.6815579999998,3.3e-05,0.6763239999999999,
228381868,PC,KP,32.0,2,star is evolved,351.01,KP,1356.67382,0.0006,3.4658300000000004,star is evolved
228507250,PC,,29.0,2,,309.01,PC,1360.01144,0.00127,6.15864,
229047362,KP,KP,155.860825,10,WASP-25 b,767.01,KP,1572.990673,6.9e-05,3.764873,WASP-25 b
229091748,PC,FP,17.0,2,,382.01,FP,1354.59152,4e-05,0.4568,
229111835,PC,,21.0,2,,302.01,PC,1356.68237,0.00101,6.70145,
229141709,PC,FP,45.0,3,likely warm Jupiter,846.01,FP,1363.76296,0.00151,14.20489,likely warm Jupiter
229384040,PC,,10.0,6,,897.01,PC,1469.29528,0.00099,1.29277,
229400092,PC,CP,76.58757,26,CTOI from Ethan Kruse,1826.01,CP,1929.188369,0.000225,4.142132,CTOI from Ethan Kruse
229455001,PC,,10.934745,"14,15,16,17,18,19",,1744.01,PC,1701.9291859999994,0.001736,22.342014,centroid offset in some sectors
229490898,PC,,27.0,"14,15",ephemeris match to 229490904; several dips around phase 0.5 in the raw light curve but no clear secondary in the phase folded light curve; CTOI from Ethan Kruse,1872.01,PC,1683.47264,0.00021,2.23467,ephemeris match to 229490904; several dips around phase 0.5 in the raw light curve but no clear secondary in the phase folded light curve; CTOI from Ethan Kruse
229510866,PC,,289.0,"14,15,17,18,19",TOI 1181,1181.01,PC,1684.4039699999994,1e-05,2.10324,TOI 1181
229536616,PC,FP,140.0,15,,1297.01,FP,1686.9386600000007,7e-05,3.93034,TFOP FP
