rowid,TIC_ID,Probability,Unnamed: 0,T0,Depth,Period,Period_Uncertainity,Duration,TMag,Teff,Radius,NumTransits,a,b,logg,rp_rs,DepthEven,DepthOdd,odd_even_mismatch,snr,sde,Mass,distance,lum,rho,Camera,CCD,RA,DEC,PMRA,PMDEC,PMTOTAL,MH,Disposition,Comments
473,372172128,0.5668531656265259,15121,2036.511084249552,0.998985963902846,1.1952024619532426,0.004482427720575165,1.217897754908021,11.36429977,5728.0,1.02917004,14.0,0.371,0.2094,4.4217,0.02921033675513886,0.9992175230414948,0.9989311423171792,0.8967953747577564,8.313566953080285,11.168479776635207,1.02,259.947,1.02725458,0.935714,2,1,312.339863589865,-70.48498624396191,16.3569,-19.9808,25.82209415,,PC,low SNR
474,231629787,3.089689926127903e-07,15130,2036.5440397968607,0.8236778862283256,0.6663313550058562,0.0006034998419071624,1.1597453761988574,14.00199986,31000.0,0.18000001,36.0,0.1258,0.235,5.59961987,0.40252004961839055,0.8177455974305597,0.853558639271802,10.864528033725957,58.67117112853388,31.80043043256316,0.47,1415.36,26.9579277,80.5899,2,3,317.17959812000197,-56.61810127016021,-15.3764,-40.1436,42.98769938,,,
475,394701421,0.005810807924717665,15139,2047.0903506550242,0.9986383029622282,11.238153176343072,inf,20.399664540406825,11.24769974,5482.0,0.88423902,2.0,0.3862,0.2061,4.52720022,0.033758361125235815,0.9995508647960828,0.9984127677235344,4.882617106299849,16.618147844189416,11.00641536880207,0.96,193.306,0.6361945,1.38855,3,3,64.996457348013,-79.683326999315,44.5194,24.2924,50.7158523,,,
476,38699825,5.816041448269971e-05,15167,2036.3801152235453,0.700527566199058,1.041997132012775,0.004921544659466925,2.796719438824493,8.29599953,6762.0,3.46728992,23.0,0.3011,0.2475,3.51945996,0.5070129642992363,0.7119378973802436,0.7561379093809631,22.035817327134048,885.5462175164406,17.54606732970654,1.45,285.079,22.6451168,0.0347856,4,1,66.3975451361866,-60.7569145245974,-6.622719999999999,13.5934,15.12087774,,,
477,405410684,3.0996333971744505e-11,15173,2036.5912627757598,0.9963277582429134,1.0904178493106775,0.0017429621536405593,0.5408874791040845,5.38000011,7691.0,1.68215001,22.0,0.2353,0.2551,4.24401999,0.056816231101393534,0.9964330487698336,0.9967589665329222,1.14625407976091,25.029520851574613,13.33892437582103,1.81,43.8708,8.9198,0.380264,2,2,337.156960360253,-67.48906138796329,150.683,-71.2661,166.68600271,,,
478,421990314,0.0002253820857731625,15178,2048.0355448603163,0.999217444138068,11.804776471453795,inf,3.4458461603117936,10.08790016,6166.0,2.35645008,2.0,0.3451,0.21600000000000005,3.76173997,0.025775256382524314,0.9995024344177588,0.9991309579491756,1.5460311099946538,8.71586990402495,10.891691743080747,1.17,376.231,7.231421000000001,0.08941569999999999,2,4,301.011449624043,-55.4190152226859,-5.637630000000001,-1.08721,5.74150656,,,
479,80091106,1.8961396563099694e-05,15181,2040.9176365374728,0.4944927185344029,4.819262620106932,0.041473562505889294,5.689995759106765,11.1559,7903.0,1.59885001,4.0,0.2331,0.2353,4.30691004,0.6681355065710181,0.4910973864424311,0.5135613143422284,1.695290324399149,142.03748175989668,14.50956083299394,1.89,581.6619999999998,8.984226,0.4624180000000001,1,1,298.20956393604,-43.0281983761385,0.31766,1.3944,1.4301256000000002,,,
480,278683641,0.0005627792561426759,15191,2037.4233331748153,0.8760423296890809,4.242165731476761,0.015552015111444994,2.844635011477799,9.54020023,6095.0,1.70097995,4.0,0.3507,0.2158,4.03356981,0.3240504195996715,0.8795082005455822,0.8779278843598874,0.5351856220129231,168.2071328975808,30.36578887742955,1.14,203.197,3.5973940000000004,0.231637,4,3,99.245570094594,-58.4601678007761,-10.6527,52.7436,53.80861788,,,
481,358176584,0.00022592258756048975,15213,2036.5971612847388,0.988686025342944,0.9045025915216959,0.004144959089974032,2.3928548985696403,11.23099995,3670.0,0.52777302,26.0,0.2315,0.3808,4.71319008,0.09860452671041743,0.9903883637583488,0.9895194461301416,3.708247031446999,41.4774964883745,18.605680387662613,0.524824,51.9351,0.04552535,3.5700300000000005,4,2,107.166052463043,-76.70650531815129,-99.8259,106.556,146.01161408,,,
482,100327960,0.003218364669010043,15251,2036.859393120752,0.9970196874762656,0.8507270720764326,0.003755384003382045,2.245701482734513,13.00150013,3144.0,0.25355300000000003,27.0,0.1606,0.4974,4.98156023,0.05073163265405778,0.9969855905195952,0.9976474872542584,1.2976881260032205,10.476180268435783,10.811963322541203,0.224716,37.3832,0.00565929525,13.7857,2,3,307.334732668267,-51.4955235201787,39.6231,-162.439,167.20173078,,,
483,358463513,0.689168393611908,15258,2038.0264922720014,0.99831668948463,2.715212908404692,0.01711782318568944,2.2041214809939653,11.85779953,7498.0,2.40862012,7.0,0.2683,0.2357,3.91258001,0.03829674133482755,0.9987946717832552,0.9981058160655412,1.6786351652636688,10.458434720108274,11.58436914227467,1.73,995.61,16.520139999999998,0.123806,4,3,119.042298480648,-61.6941223714027,-5.39018,1.6041100000000001,5.62380737,,,
484,149180088,0.09875689446926117,15287,2048.1920955144274,0.9967850244182866,12.181313607974054,inf,6.842196698599992,10.59619999,5703.0,0.88731802,2.0,0.371,0.2094,4.55050993,0.05201141817241998,0.9984606300995804,0.9967963968804708,4.08451587719221,21.520668838015364,9.231678738776283,1.02,153.18,0.7503545,1.46003,4,1,81.7686398124603,-65.5572561897996,-7.677989999999999,98.4121,98.71115923,,,
485,352566952,0.001304109813645482,15337,2045.317217053888,0.9994354510881476,12.18120679735886,inf,21.473737283930348,11.38189983,5525.62988281,1.02095997,2.0,0.3862,0.2061,4.40681982,0.021736614121751305,0.9995268173828342,0.9994874389891656,0.22552985940172915,7.652342573893808,9.253926736899732,0.97,237.403,0.875467241,0.911475,3,2,326.353466000357,-75.121572406285,30.1726,-24.8868,39.11187294,0.105,,
486,168035446,5.093512984909934e-16,15356,2037.0499408460275,0.9891773231272734,0.9063854720653652,0.002267301920019837,0.9876671259133252,9.61460018,7045.0,2.61073995,26.0,0.2961,0.2276,3.79655004,0.09666404944971232,0.9907880769621844,0.9894544708276296,1.8862337942240568,24.153663915582943,9.364936189441249,1.556,399.855,15.126756699999998,0.0874418,1,4,289.631062119138,-28.354623285440198,12.5883,-2.11309,12.76442111,,,
487,176955664,1.9538462672200643e-17,15379,2046.7003095004306,0.997562885545888,11.194351801373491,inf,19.05015395914512,11.6906004,7049.0,1.62687004,2.0,0.2961,0.2276,4.20848989,0.04587072467851272,0.9978557683390814,0.9982684578425892,1.1742933653166938,17.76373549933363,17.044873963354938,1.56,659.5089999999999,5.887233,0.362297,4,2,101.022795031047,-68.8276547318139,-0.596575,9.67559,9.69396429,,,
488,409934687,0.2763506770133972,15403,2040.126928995845,0.9804861512000408,5.8702558787295125,0.023332590736052428,6.036268473400794,8.80900002,6287.89990234,2.40793991,4.0,0.3383,0.2164,3.76467991,0.1288779951616982,0.9823845695824962,0.9834273089789444,2.556329974350739,157.82965625980543,30.43764700275485,1.23,218.333,8.166006,0.08809810000000001,2,1,302.832230809637,-71.66735066877891,17.1528,-18.1411,24.96633848,0.15000001,,
489,404765784,1.817770600709423e-09,15493,2036.6110734338845,0.9982498171634002,0.6530481683263767,0.0005861756533003247,0.447516083645424,10.6093998,9730.0,1.76198006,35.0,0.1631,0.2314,4.34051991,0.039843851616676966,0.9983952105665492,0.9982450599901086,0.4373751927244797,12.776444732942267,12.237172913633337,2.48,512.665,25.0695076,0.453369,4,1,84.9254075183034,-67.93957941995771,-19.0543,-2.2060299999999997,19.18157754,,,
490,403122909,5.023693613881442e-11,15516,2036.4518361073403,0.9985084016955256,0.7562993699877255,0.0010888276763438842,0.4673346551311124,10.81340027,7439.0,1.67539001,31.0,0.2683,0.2357,4.22028017,0.03605003110562914,0.998793236219933,0.998449937275943,1.225522820487422,12.886151153798776,9.048028713924834,1.7,498.245,7.74437428,0.361492,2,2,324.471046715658,-60.5210608407486,7.50453,-1.57585,7.66819886,,,
491,394698182,0.9988662600517272,15549,2038.1303331442002,0.9888593621733602,3.709762055049483,0.02273280457449833,2.6694532564431688,11.96920013,5973.0,1.22083998,6.0,0.3345,0.2282,4.30613995,0.09733828186773638,0.989729625801238,0.9908191757968278,1.974065467930328,61.808231896732686,14.55587481829484,1.1,428.915,1.70916688,0.6045229999999999,3,3,54.98854894969621,-83.0885821883095,29.232,14.991,32.85178694,,PC,
492,2026348665,0.0004643017309717834,15557,2046.1229671225744,0.9743646139908724,12.181251807945944,inf,21.473781580807376,6.30660009,5499.0,0.87992299,2.0,0.3862,0.2061,4.53144979,0.14647416771387506,0.9763168786947336,0.9791942856169076,23.201723156929887,72.25504406666201,10.045336795777922,0.96,20.7958,0.6378510589999999,1.40908,2,2,321.168842090062,-68.2279243902087,181.18900000000002,189.757,262.36839133,,,
493,464593056,0.051139403134584434,15561,2047.7155327193589,0.9991528536419332,11.439357914374332,inf,1.0373519232729564,9.53499985,6144.10009766,1.44725001,2.0,0.3507,0.2158,4.18517017,0.02678891409016681,0.9991287412266026,0.9993005125694728,0.5352345811239945,7.148000757586955,10.041614902337805,1.17,176.226,2.68914843,0.385972,2,1,287.07718773445,-64.9880065977231,-14.7324,9.23434,17.38725525,-0.99000001,,
494,320173459,3.171528078382835e-05,15570,2042.9618937354207,0.9957682319321818,11.776914573286822,inf,24.97159350460041,11.67529964,4696.0,0.72392201,2.0,0.4776,0.1729,4.59375,0.05861847099337032,0.9970191151859452,0.9960758541578228,4.332857755615517,33.32718546089718,10.208307649603697,0.75,141.721,0.22961007100000005,1.9769,2,4,293.91397924136004,-58.5772200878378,41.9186,-115.137,122.53039539,,,
495,237312349,0.18789175152778625,15605,2036.622221869516,0.9998987135493386,10.15042275444298,0.1713143840085536,13.014472630976432,7.99560022,5665.14990234,1.02127004,3.0,0.371,0.2094,4.42410994,0.009231781832428123,0.999886751617476,0.999958814290023,2.173838188124172,8.055918537590331,10.010033705788997,1.01,55.3277,0.967879355,0.9482,2,2,343.59147232551004,-65.0819176054339,319.83799999999997,-205.43599999999998,380.13194596,-0.14,,
496,389521974,0.3173702657222748,15615,2048.010483019459,0.9972935107320332,11.784308906864364,0.06925187387197608,3.191963811215118,10.47920036,6042.0,2.61838007,2.0,0.354,0.2321,3.65122008,0.04777475806145917,0.9986537079806128,0.9966535259257157,6.203965525669619,19.34454519547301,11.083168708492394,1.12,462.818,8.231569,0.0623908,1,2,313.093740828154,-38.2537865567349,0.7302,-8.18554,8.21804461,-0.28999999,,
497,139771134,0.6886922121047974,15617,2036.7275169836605,0.9960222800651964,0.9139346884481441,0.0023627065328186703,0.9218505110634924,12.50930023,4540.87011719,0.77180499,25.0,0.5037,0.1581,4.52039003,0.05661314191482447,0.9962093954912022,0.9967714783882956,1.0508133378348017,18.3870232461205,18.352987991790755,0.72,211.794,0.228173882,1.56607,2,3,324.12808782429903,-52.513031463409206,20.9849,-16.0508,26.41958002,0.16085599,PC,Parameters listed are those provided from ExoFOP; difference image reasonably consistent with target despite small nominal shift; V-shaped; some depth-aperture correlation; CTOI from Adina Feinstein
498,167011852,0.0,15635,2047.3912631179278,0.999546170376322,11.65966700954629,inf,15.242977640155866,9.97060013,5940.70019531,2.43138003,2.0,0.3596,0.2317,3.70378995,0.019542394739438085,0.999231737448698,0.99986433519976,5.8610881579813086,11.516682737836573,12.032243489180784,1.09,331.599,6.633617,0.07583480000000001,4,2,95.24942812444701,-68.37833429969979,11.1512,38.6009,40.17933228,-1.05999994,,
499,30977864,6.155249461354092e-17,15653,2036.4485663090047,0.9447437700162828,0.645883584217407,0.0011978696086176743,1.0199381857399399,14.24969959,7447.0,3.76251006,35.0,0.2605,0.2581,3.52010989,0.2192742769235178,0.9477640824561356,0.9517574767274568,1.4093640660430793,25.138278795951038,24.260120663760013,1.71,5259.55,39.22621,0.032104200000000006,1,4,287.810212401161,-34.896129875517104,-0.09983760000000001,-8.42459,8.42518155,,,
500,279615956,5.676956425304525e-05,15667,2036.712495847511,0.9989397645173738,1.1417627522569451,0.006364989011001576,1.4664976211566991,10.26790047,5812.37988281,1.14302003,15.0,0.3495,0.2247,4.34315014,0.02995016243822273,0.9991151034090529,0.9988454543510038,1.9213089263446064,20.31257288459879,11.472926449848226,1.05,174.035,1.34344137,0.703117,4,3,106.293232420112,-59.6823999907024,-11.3955,11.5422,16.21973493,-0.48000801,,
501,302994373,5.206255426770666e-10,15685,2036.3547506461289,0.9991116588739092,0.6843189554941748,0.0009698786480935584,0.4242136688191385,8.18150043,8389.0,1.79280996,34.0,0.2042,0.2456,4.24906015,0.028133822053661987,0.9991045673614362,0.9991799906073582,0.3666783541892172,11.507886248719867,15.96175500183525,2.08,181.343,14.341794,0.360962,3,3,40.5331000952236,-85.85809233160829,18.1713,7.594410000000001,19.69444609,,,
502,273551414,0.0004871198034379631,15686,2036.6928329184448,0.9951096816758372,0.8056917420893426,0.0034926238425556644,1.5747444238150674,12.76570034,3189.0,0.22879601,29.0,0.1533,0.4776,5.01646996,0.06520087207388242,0.9954262077979964,0.9956567862043818,0.5153112480694007,24.777094715108323,9.876734626338436,0.198287,30.517,0.0048776390000000005,16.5558,3,1,352.485380036148,-74.38179918601651,65.5557,11.431,66.54485377,,,
503,350479496,0.000493987463414669,15690,2036.4264006289848,0.7972989763745697,4.192917590283182,0.013990017548069387,2.0733944681811654,12.40410042,5700.0,1.26214004,5.0,0.3726,0.2129,4.24445009,0.4127142455777882,0.8088577165396393,0.8034548995666103,0.7605500601651242,169.2071237439694,22.81312674499984,1.02,505.116,1.51499462,0.507312,4,4,85.9946891581526,-59.826527068051995,11.0425,35.8514,37.51346009,,,
504,38850860,0.8544331789016724,15702,2042.716359234019,0.9689944003078405,8.414515312313908,0.05408547552933385,3.036486125495164,11.50500011,6010.0,1.15758002,3.0,0.3345,0.2282,4.35628986,0.16238604933365414,0.9726611585357008,0.9733991781788216,0.662773206934827,90.82814974021359,19.09625693725564,1.11,343.492,1.57505345,0.715598,3,1,8.9185234737135,-69.8145530401032,37.5286,35.8612,51.90781717,,,
505,167251459,0.00011366177204763515,15740,2037.4676224141958,0.6233370814671401,3.278538701899916,0.007905564153734002,2.1730427308198563,13.04160023,4752.0,1.00541997,6.0,0.4642,0.1807,4.31418991,0.554108994731236,0.6270157983699047,0.7042337962486015,6.048280057934347,244.07307786224573,29.56805722249917,0.76,374.439,0.464402258,0.7477779999999999,4,2,97.7653115128723,-70.1282585439402,-0.235069,-9.48767,9.49058162,,,
506,294273900,5.8008165069622926e-05,15751,2036.4892046511056,0.7770659453438786,0.7087080813394551,0.002496748441708273,1.70635641153242,8.98110008,6290.0,1.75999999,28.0,0.3383,0.2164,4.03695011,0.4356076631421161,0.7953377669167677,0.7887768440778635,2.494851723351732,59.10177097844822,15.143434882538088,1.23,171.24599999999995,4.368384,0.225616,4,3,108.710966985116,-59.267814004953394,28.5503,-19.8598,34.77831632,,,
507,406318573,0.5684362649917603,15803,2036.4562782528326,0.9941050445899984,5.180105395216192,0.03307583199689601,2.4556775245708296,13.25979996,5846.0,1.21171999,5.0,0.3495,0.2247,4.29656982,0.07062171779723267,0.9953461606902292,0.9939200671567692,1.344143758445781,12.970506493992744,13.837870541613517,1.06,762.655,1.54502845,0.5957939999999999,2,2,326.58286382905897,-61.107844430258105,-15.1415,1.72738,15.23971338,,PC,low SNR; possible odd-even
508,238814798,0.6105927228927612,15815,2037.4486123227189,0.9979285304437016,1.7709967280462546,0.006771831987070764,1.241642918017177,12.2524004,6350.75976563,1.84688997,12.0,0.3332,0.2167,4.00555992,0.042030747817567056,0.997826208532376,0.9981852165425006,0.6768914361187344,10.428070997894052,14.137370999189349,1.26,831.993,4.998966,0.200008,2,2,328.082735742881,-60.76390062123179,10.8539,-1.07619,10.90712291,-0.41421801,,
509,100326956,3.021618066867404e-09,15818,2036.4134518350968,0.9982360966340436,0.7941609757918674,0.0015217481679800635,0.7820269152981284,8.35589981,8628.0,1.96713996,29.0,0.1911,0.2468,4.18485022,0.039736475641722974,0.9982737487403676,0.9984069949496458,0.9437692008421388,25.883442525929883,10.248168856548173,2.16,226.492,19.3199673,0.28375700000000004,1,2,307.361191069514,-49.7829540322985,14.8159,-16.7505,22.36269534,,,
510,129581045,0.14173352718353271,15830,2047.9944995266242,0.9969202061524536,11.756467275330124,inf,8.946358584954574,10.81949997,5236.0,0.78400701,2.0,0.4136,0.1999,4.59882021,0.05052310828466447,0.9956963174770872,0.998451567492178,10.799507817691374,19.327419753785488,10.128598642690244,0.89,132.58100000000002,0.416229337,1.84685,1,2,305.756698264845,-43.9342977596156,41.6277,-100.935,109.18213971,,,
511,339271119,0.000102671081549488,15837,2046.1751035435987,0.9994239671482008,11.136259740785516,inf,19.307463694874595,9.79950047,5421.0,0.85518098,2.0,0.3947,0.2049,4.54708004,0.021922011944809028,0.9992366068232932,0.9997447346411614,6.047882873233192,17.422038469655515,9.035320162095687,0.94,98.3115,0.569021463,1.50298,2,4,294.75605598754,-62.30075987181029,-129.387,-79.5074,151.86317007,,,
512,279161495,2.268998287036084e-05,15838,2036.3512073085776,0.6708819260794632,0.8863737467342729,0.004331687717117505,2.1482955432413235,10.17249966,6581.0,2.70527005,23.0,0.3176,0.2406,3.71037006,0.5301677147192221,0.6996352516458432,0.7007237405548007,0.35340668089531424,130.61478879444113,16.098577855721203,1.37,484.5,12.3675528,0.0691972,4,3,103.21001194751801,-56.7501563232127,-5.5452699999999995,5.74978,7.98811551,,,
513,232069784,0.00023091913317330184,15839,2036.304920438553,0.9987476519415472,0.6665627722627661,0.0021516485436134936,1.1586884950321186,11.31099987,5076.45996094,0.73711002,34.0,0.4244,0.1961,4.63242006,0.03215978302279431,0.9989034875502028,0.9988354086026444,0.3665963933953442,17.394964192084007,12.51135245639951,0.85,146.362,0.32508940000000003,2.12238,3,4,27.8203028097183,-71.88481175227409,-1.25251,-45.2578,45.2751283,-0.19369,,
514,381857833,3.3159737178323208e-09,15855,2036.7375451451053,0.9959742607877792,0.7659522679596112,0.0018137627211168848,0.5174444740868247,8.16469955,7308.0,2.25381994,30.0,0.2683,0.2357,3.94970989,0.05922465263684255,0.996329796589432,0.9962381780617308,0.2347972756244704,20.210242430793645,9.294450498301932,1.65,189.402,13.05347,0.144121,2,3,322.517405134279,-56.277832558598206,9.271360000000001,-5.03546,10.55054376,,,
