rowid,TIC_ID,Probability,T0,Depth,Period,Duration,TMag,Teff,Radius,NumTransits,a,b,logg,rp_rs,DepthEven,DepthOdd,snr,sde,Mass,distance,lum,rho,Camera,CCD,RA,DEC,PMRA,PMDEC,PMTOTAL,MH,Period_Uncertainity,odd_even_mismatch,Disposition,Comments
783,41533357,0.007888530381023884,1471.4656607264224,0.9999235334011988,3.1960733201680047,5.0958107335806755,6.06899977,6002.62011719,1.31233,5.0,0.354,0.2157,4.37786007,0.00804329322577382,0.9999479232217444,0.9999392065384094,8.101088817264428,7.239550157418928,1.11,32.5294,2.01439261,0.49112700000000004,4,4,93.775149,-71.70281700000002,-16.1418,55.0739,57.39069758,-0.219474,0.03798003235723901,0.42267638659936624,,
784,300745427,3.815578495519612e-12,1468.624822853367,0.9955915553300742,0.7398232558840481,0.8755249181204117,9.81599998,6691.0,2.16356,28.0,0.2961,0.2276,4.08607006,0.06169363159888067,0.9960654836748548,0.9960234241701512,31.122636599532928,10.787524417899167,1.55,361.26199999999994,10.2886381,0.153048,4,4,116.349871,-68.129654,-1.0942,6.874910000000002,6.96144103,,0.0019351812544256,0.23201512750276398,,
785,438319200,0.006903265602886678,1468.8588997691477,0.9977146861554268,0.6749328462438674,0.9592865991772112,12.7130003,3340.0,0.389055,31.0,0.1533,0.4776,4.9454999000000015,0.04457155286825203,0.9980573682102688,0.9975912340189242,8.081171751419365,8.033052961215239,0.379073,58.5121,0.0151208257,6.43709,1,3,96.9837,15.5609,62.86,-95.15,114.03903761,,0.001712301679619943,0.6189192947627304,,
786,219410829,3.419110328195529e-07,1468.4055952226831,0.9992921826563818,0.6291199028058398,0.4090152745763755,10.15400028,7998.0,1.57224,33.0,0.2331,0.2353,4.47098017,0.025001233953418075,0.9993212750129404,0.9992835268813852,9.118399534318648,13.109804052212805,1.92,384.60900000000004,9.049297,0.49401999999999996,3,3,78.870154,-53.638446,-0.191491,12.4343,12.43577441,,0.0006240762719211258,0.17360507495891636,,
787,25078120,0.0036276374012231827,1468.4062233712432,0.9951894588440832,0.822962751040355,2.195964029329189,10.62699986,6210.0,3.3013,26.0,0.3176,0.2406,4.26796007,0.06409650925381777,0.995778599064996,0.9956886686771534,64.89966887445104,9.271863942751065,1.4,738.335,19.1675682,0.0389111,4,3,60.167898,-69.289869,13.0715,5.9442900000000005,14.35962032,,0.007142827025617138,0.9066707589966664,,
788,33797512,1.3855578799848443e-05,1468.5038943473276,0.9978955403805688,0.7757744095406223,2.116141630397311,11.21100044,6167.0,1.22207,27.0,0.3454,0.2253,4.34673023,0.042227286319049984,0.9981490973819652,0.997971537783768,30.553479833044246,9.859020235976699,1.08,312.913,1.66045773,0.5917439999999999,2,3,93.39932,-17.312952,6.878239999999999,22.2537,23.29243116,,0.004126128272763818,1.233214971796363,,
789,46430860,4.216419256408699e-05,1468.8016416845678,0.9841294942721336,0.9027579994593716,2.4649588999371197,11.89099979,3196.0,0.491824,23.0,0.1618,0.47,4.0,0.1173514671272898,0.9857984953641769,0.9857601598456605,58.049941014942256,8.971864328862212,0.489917,52.4941,0.0218403731,4.1180699999999995,2,4,83.77673399999998,-17.109168,21.9689,-33.6618,40.19638474,,0.007570159204054572,0.1485876257209244,,
790,319609219,1.4793152258718578e-09,1468.7623174773405,0.9995304820738322,0.6770033166121426,0.4467597661520113,8.48200035,7842.0,1.54484,31.0,0.2559,0.2329,4.33825016,0.020279125381327284,0.9995704328826598,0.9995660843145141,15.232001485062867,9.71706018159398,1.79,164.34599999999998,7.348545,0.48551099999999997,3,4,101.011708,-50.526241,-13.1199,14.4455,19.51420627,,0.0010315760939986207,0.06459187128047407,,
791,143350972,0.9583052396774292,1468.3399558959625,0.999726579892826,1.0818926146789318,1.7614434812776143,7.65199995,5771.45996094,1.01482,20.0,0.3495,0.2247,4.44794989,0.015209440544430828,0.9997574726288999,0.9997495227380798,24.1154127325217,15.105256958015573,1.03,49.3375,1.02948081,0.9855209999999999,2,4,82.246364,-17.429212,-84.4173,-75.2098,113.06102138,0.0595743,0.0051432558035392475,0.2712974698329508,FP,two stars in the same pixel;
792,260304277,0.24541504681110385,1468.795239676134,0.9995593096467766,1.0248858290631884,0.9935546744017336,7.775000099999999,8910.0,1.98443,20.0,0.1748,0.2433,4.21249008,0.01992844202354194,0.999575313846182,0.9996077328652918,23.732131382780466,13.093168814348454,2.32,186.22799999999998,25.141579999999998,0.29687800000000003,4,1,94.619668,-56.999973,-6.78326,6.51486,9.4051059,,0.003588748845082978,0.6317106454941017,,
793,32928005,1.1960370194241675e-11,1468.849346206998,0.9950214805733648,0.6818140199549397,0.6556007259862606,7.84399986,7171.0,2.39773,31.0,0.2683,0.2357,3.90041995,0.06586122532342807,0.9955000049367236,0.9953945085190176,25.416619460287734,10.073020507093034,1.6569999999999998,180.305,14.862863500000001,0.12020499999999999,2,1,87.400661,-26.348917,1.0,-56.0,56.00892786,,0.0013894511576572064,0.33986640081799063,,
794,33942031,0.0022099383641034365,1468.8792249498706,0.9997859660054922,2.556216943834293,5.487552288047631,6.50699997,8145.0,2.73365,9.0,0.1911,0.2468,3.83836007,0.013841824208423888,0.9997905946458496,0.9998218702436256,21.53855523404703,8.698006634437371,2.158,134.495,37.36148,0.10563900000000001,2,3,93.848593,-11.904489,-1.9,13.6,13.73207923,,0.03237179565328496,1.1463651882879884,,
795,172307870,3.5236261825000177e-11,1468.5725104886947,0.9980980430476666,0.6476032988374176,0.5101568332438929,7.829,9420.0,2.57088,33.0,0.1911,0.2468,4.01892996,0.0412621917154651,0.9983489453005578,0.9981580101828752,19.320380626637803,9.374714373769807,2.121,230.607,31.362558399999998,0.124824,2,2,99.496347,-27.798164,-1.7465700000000002,5.83509,6.09087695,,0.0009735916439480019,1.0153568605650531,,
796,317924609,3.124358772765845e-05,1468.6553707889636,0.9995517143845014,0.7554939012461203,2.040537542395895,7.88999987,6976.0,1.82097,28.0,0.2683,0.2357,4.05221987,0.01976319269138961,0.9995807501018824,0.999603677208762,29.71013074184981,7.189981186819487,1.673,141.511,8.771005,0.277067,2,4,89.857384,-12.701024,1.55034,10.4187,10.53341653,,0.003982961445595457,0.6595059342159733,,
797,294053451,4.680697429648717e-08,1468.9305959799924,0.9991446683639345,0.7268052439903504,1.4979272674127633,7.89799976,9183.0,3.77044,29.0,0.1754,0.2695,3.84315991,0.027693042455166208,0.999173127481394,0.9992458767888116,32.50240219334107,9.490930401749836,2.33,365.885,91.91468,0.0434691,4,1,107.112954,-58.372471,-7.6,12.6,14.71461858,,0.0022694873402592237,1.2383779488577569,,
798,96799506,0.0076887207105755815,1468.402599488626,0.9741922484025792,6.546686644074477,3.9421324851254473,11.39999962,6055.0,2.41284,4.0,0.3215,0.2192,4.0,0.148657921729289,0.977342376677769,0.9768261337295436,128.28846329970068,18.599508611016933,1.36,796.7360000000001,9.778616,0.0968175,3,1,105.176577,-30.719137,-3.77507,7.57823,8.46644692,,0.0425340021132925,0.5311588529844427,,
799,35410007,1.067866719495214e-06,1468.6571321346871,0.9611735595222648,0.7515584962228365,1.7068396699846045,12.83699989,3309.0,0.29,28.0,0.5221,0.3406,4.96079016,0.17281579214722825,0.9674478777745572,0.96647392341425,43.80341089521843,11.526794102756279,0.28,85.1283646,0.009084013,11.4806,2,3,101.8238,-13.1105,21.31,-141.22,142.81878203,,0.0031641811621909155,0.9558897895662556,,
800,231148059,1.0695736740728991e-08,1468.9461007144573,0.9982297686705316,0.7398109581020234,0.8749324353940713,10.97700024,7370.0,1.72695,27.0,0.2683,0.2357,3.96000004,0.03927305760327848,0.9983637611871784,0.9981967136082082,17.198906516891732,7.150770912960197,1.67,531.4540000000002,7.848332000000001,0.324248,1,3,100.458404,9.265817,-0.5536939999999999,-4.11674,4.15380853,0.05,0.0019351530912460333,0.6528995180588874,,
801,235052604,8.72496184456395e-06,1468.4181093236587,0.9978245408676848,0.7515220112226003,1.704523949366744,11.30099964,5562.0,1.86996,28.0,0.3726,0.2129,4.38687992,0.04275598866283621,0.9980801597419716,0.998041279733256,28.226016694790463,10.303776210632796,1.01,462.306,3.30919123,0.15446400000000002,3,3,82.976977,-53.78175600000001,7.1943100000000015,15.8267,17.38512379,,0.0031640468288408607,0.2485239292662038,,
802,167747439,0.012101179920136929,1469.8537932154559,0.9532668990639316,6.125859830517545,7.680976177212679,10.19499969,6066.29980469,3.04025,4.0,0.3494,0.2332,3.50618005,0.19868037797091512,0.9591679066509752,0.9593189912421072,164.66251146946692,27.501857260435447,1.13,498.344,11.2773609,0.040211699999999996,3,2,80.975914,-40.298166,-1.3764,-7.32445,7.45265354,-0.303846,0.02595272562123041,0.13638033258135612,,
803,220432563,0.01469033770263195,1468.3139573879678,0.9988633661048713,2.278676830682884,5.855507029627536,11.26500034,3289.0,0.372606,9.0,0.1555,0.4459,4.0,0.031515829820240385,0.9989518271911052,0.9989534249669544,19.395936034192893,7.487726425228585,0.360263,30.2246,0.01646096,6.9641800000000025,4,2,73.432484,-58.606877,96.8173,70.3134,119.65602283,,0.04166193008278785,0.010320670259448508,,
804,172404736,8.209606605635855e-12,1468.4877052018176,0.9984274927948468,0.8560090200813681,0.4550429476733896,8.16800022,8026.0,1.69677,24.0,0.2353,0.2551,4.30831003,0.037179462861771526,0.9986660606514824,0.9983810208862572,15.17071227733912,9.828733129944492,1.7630000000000001,155.745,8.594524,0.360896,2,2,99.903635,-26.679283,-5.66489,-1.32019,5.81668981,,0.001410351767430762,1.402370311153834,,
805,52043321,6.622724287377868e-14,1468.5610206052936,0.9996159794433068,0.6072064901989485,0.4807096363234301,8.85599995,8320.0,1.72088,34.0,0.221,0.2358,4.31034994,0.01845640903512848,0.9996612810782688,0.9996242570394988,12.490494353640035,12.544345026629033,1.98,230.18,11.5761576,0.38852,3,1,98.66307,-31.821607,-14.9454,4.21361,15.52802275,,0.0008922914223921108,0.5316995465476447,,
806,436243444,0.00018086480849888176,1468.8210853911105,0.9747204568703534,0.6790293766906422,1.2779217957735924,12.6079998,4702.0,1.14928,31.0,0.421,0.2031,4.0,0.14448622094227884,0.9750633376000604,0.9806269144501252,137.52629415424965,19.40981289130879,0.85,396.55400000000003,0.8006416999999999,0.559945,1,4,84.13701,8.434303,14.1996,-17.3601,22.42769966,,0.002072857298305697,8.006035849416532,,
807,374860586,0.9930106997489928,1470.5737513205672,0.9987205247367624,2.9334624300918994,2.247314218115433,10.97399998,5591.91992188,1.07048,7.0,0.3785,0.2075,4.40483999,0.032768881803812384,0.998854585230264,0.9989456436577836,13.75799210737626,13.741642302531586,0.99,219.655,1.00948429,0.807037,4,2,88.625045,-62.63483299999999,9.69564,-19.3554,21.64802402,0.141408,0.016996348316879132,0.4180119568627065,,
808,220322529,0.00016611833416391164,1468.6657840033404,0.9662155416776096,0.7444772619417335,2.0453993827242485,10.8920002,4911.0,1.31031,28.0,0.402,0.2082,4.0,0.16758585919880933,0.9704118060304344,0.9709792537097552,135.60977339792018,8.431138033333474,0.91,221.703,1.2325409999999999,0.404502,1,3,100.192015,9.821487,9.32303,-10.561,14.08735637,,0.007426118243257562,1.8965491996278256,,
809,260540380,7.623099804732192e-07,1468.5611640247155,0.999587899631851,0.7390300652379664,0.4329865076303727,9.69900036,8561.0,2.15599,29.0,0.2147,0.2467,4.24566984,0.01912233053260143,0.9995873341722872,0.9995952047915446,8.431600327515191,11.266149646929215,2.02,410.42199999999997,19.2313766,0.20156300000000002,4,1,97.032359,-54.98775500000001,2.21619,7.44358,7.76649093,,0.000773513349111965,0.0614411260298374,,
810,123625970,2.102535290759988e-06,1468.3174296426826,0.9929510813854634,0.6341473321036487,1.555231327278209,8.51799965,6504.0,3.29971,33.0,0.3089,0.2445,4.10055017,0.07769087158508897,0.9936907693107142,0.993389621881868,51.7843015214856,12.711828076143643,1.416,296.414,19.625925100000003,0.039412800000000005,2,1,89.218106,-21.781854,25.8046,4.9903900000000005,26.28272006,,0.002522937492661026,2.391519964900094,,
811,343963345,2.867131185246841e-11,1468.6116303939261,0.9996558095865864,0.7444889141860083,0.448070327779646,8.97299957,7345.0,1.61035,28.0,0.2448,0.2339,4.30359983,0.01739789602402861,0.9996775437982968,0.9996671649791188,9.72386031679416,9.06877757640503,1.88,213.769,9.021987,0.45019,3,4,107.350275,-52.844129,-16.9798,24.6751,29.95286577,,0.0011725189577695414,0.11300900860443895,,
812,284348793,9.120683898800053e-06,1468.3980980945373,0.999176571356802,0.9751482651719614,0.4674129138275709,8.85000038,7844.0,1.51786,22.0,0.2331,0.2353,4.33830976,0.026965832288238258,0.9991229989161118,0.9993700128614268,10.10782140674814,8.054727658422577,1.93,198.75599999999997,8.536014999999999,0.551901,3,4,106.778025,-51.639217,-12.5942,11.3007,16.92098384,,0.004484727109267561,1.1563171508051469,,
813,33992223,0.0005270841647870839,1468.6200812770205,0.9980184882645412,0.9068436494316902,2.4680018779137747,8.76000023,8718.0,2.1366400000000003,23.0,0.1655,0.2473,3.99038005,0.04231461957002874,0.9981437700495348,0.998215889857626,48.78893920894926,7.389651536873653,2.48,330.495,36.5472374,0.254249,2,3,94.067859,-17.93937,-6.8498899999999985,4.55547,8.2263783,,0.008631230841905034,1.00243199578136,,
814,141152931,9.030625205963537e-12,1468.3078530396115,0.9980257653682312,0.6456439197587198,0.382718149689436,8.16300011,7776.0,1.59155,32.0,0.2559,0.2329,4.30125999,0.04158364113513726,0.997918306490435,0.9981004807644914,17.78129314592553,8.861475032473516,1.79,142.485,7.856878,0.44401,4,3,80.586807,-75.010138,-9.53871,-20.8978,22.9718313,,0.0009683843685542867,0.9860751868811519,,
815,278956474,0.027160432189702988,1470.651336912047,0.9082856503319782,5.486747854943311,4.33574840242344,12.88700008,5710.0,1.6681700000000002,4.0,0.3599,0.215,4.35809994,0.27825393795909525,0.9199497661940141,0.9202567155209628,142.60236698078572,22.530707315315667,1.07,903.937,3.003109,0.23049499999999998,4,1,101.421833,-57.138103,1.69881,-2.55081,3.06473279,,0.02804605966578455,0.12618164505200985,,
816,199920502,0.007238355930894612,1468.6655504223081,0.9994074835592256,0.7155275437529325,1.4946759092101878,10.85400009,3446.0,0.432723,28.0,0.1555,0.4459,4.841720099999999,0.02275457078854291,0.9993848465883804,0.9994490646623736,9.234658768662143,9.395715643855047,0.427871,32.2456,0.0229713283,5.2806,1,1,85.6896,2.6948,248.95,-525.49,581.47729328,,0.0029595502701804666,0.3586877022515591,,
817,149154577,0.2813619077205658,1471.5681489845908,0.9987014291215844,6.6434018494060645,4.331536207054153,10.35400009,5297.0,0.829533,3.0,0.4036,0.2028,4.55549002,0.032863020461944496,0.9993431610367226,0.9978511280842232,18.47670960211321,7.529565218818378,0.91,118.09100000000001,0.48256427,1.59419,4,2,81.14862099999998,-60.88392,10.1446,59.9382,60.79063027,,0.07920879429731809,7.2294402663565185,,
818,287640680,9.446991316508502e-05,1468.3500731497352,0.993841156313525,0.6521742642981664,1.7440283712474052,7.26900005,8858.0,2.38206,33.0,0.1588,0.2544,3.96600008,0.07464382485085015,0.9944158550931379,0.9942691707846352,58.48132307557748,10.754242724773881,2.63,184.838,56.05484770000001,0.194579,4,4,125.700639,-76.430801,-14.3,29.1,32.42375672,,0.0032737030535280875,1.2349550420604103,,
819,300866996,7.941295734781306e-06,1468.4540389111235,0.9870825904139696,0.7089534365834266,1.9067448499603965,13.08199978,2864.0,0.390779,30.0,0.1693,0.5023,4.0,0.10538991712943002,0.9886978159887496,0.9882751851555384,42.45050598686383,8.249424470979687,0.381033,53.3027,0.0108498121,6.38512,4,4,117.22993,-67.360008,,,,,0.004760168869895332,0.8217658363934075,,
820,279955276,5.423586571851047e-06,1468.7672018163926,0.9151598720706527,1.153040509771266,1.7786389202979471,10.52999973,6123.0,1.1785,18.0,0.3115,0.2298,4.26799011,0.2697804991957771,0.9236723013296736,0.9225170746501624,77.97404853019516,11.552112260262401,1.28,209.80599999999998,2.07839632,0.782018,4,3,82.135072,-68.603767,1.20364,12.2032,12.26241573,,0.007692491044413494,0.4856937691527621,,
821,299967130,1.323440869782644e-06,1468.2990696696954,0.9899618111655444,0.6521605286089049,0.6150824904130097,13.36900043,3207.0,0.310497,32.0,0.1533,0.4776,5.01356983,0.09341411859987854,0.9910459272330308,0.9904813038366084,17.77766233542964,10.584470444588943,0.28862899999999997,56.7351,0.009245101,9.64201,2,2,97.5388,-24.544,-16.44,33.62,37.42429692,,0.0013094466215857747,0.4565469143266285,,
822,123854706,3.647495500080922e-11,1468.3610348936945,0.9991791038810706,0.690932887380681,0.4468784532085733,9.8920002,7758.0,1.8367,30.0,0.2683,0.2357,4.50804996,0.02674384240944514,0.9991761527471432,0.999186693940708,12.867972081914687,17.601788021454176,1.72,363.481,9.570414,0.277596,2,1,90.774402,-20.320989,-21.8955,-4.43127,22.33940631,,0.0007071377339798457,0.06378747255750097,,
823,231937496,3.5233588278060783e-06,1468.6944329000214,0.9916611706156994,0.6354224365319476,1.4556309609200797,9.03800011,7819.0,3.9581,33.0,0.2039,0.271,4.11203003,0.08599668493585529,0.9924464653249538,0.9922569975905888,43.13210854204635,11.100674739995622,2.01,582.479,64.37736,0.0324142,3,1,93.558003,-42.012966,-1.17051,-3.14842,3.35896445,,0.0022120009171618933,1.0312348418247586,,
824,300560295,0.625439465045929,1469.7391636826956,0.9780716672210926,10.29420853804196,1.71503363427357,10.72599983,5885.02001953,1.28264,2.0,0.3454,0.2253,4.36417007,0.13630936077827233,0.981177855741701,0.9812780867728936,92.50247803973123,24.8805446859861,1.07,250.91,1.77786136,0.507069,4,4,112.915881,-68.133224,-22.2097,11.2591,24.90056439,-0.183157,0.05184879018683741,0.059752326150731686,,
825,4206238,0.14350633323192594,1475.4654530463108,0.9729673231364478,7.718386076096579,9.539828068421444,9.77499962,4542.0,2.34456,2.0,0.3276,0.218,2.56710005,0.15198197686132567,0.9926143719380964,0.9599038463818632,103.58571796464402,10.191277185309373,1.3330000000000002,351.015,8.85672,0.10343,1,1,80.879176,-1.073274,1.14619,-0.338165,1.19503434,,0.19311355646783213,35.886798391294505,,
826,279361762,5.697484262157104e-09,1468.9121663657852,0.9938002275987302,0.7437019303064173,0.9602173538429392,8.03499985,6838.0,4.4123,27.0,0.3011,0.2475,4.0,0.07295054009196891,0.994433599620487,0.994184861767272,26.079064924566488,8.886067322496274,1.48,314.27299999999997,38.3479462,0.0172292,4,1,104.766801,-58.514816,-7.429410000000002,14.8808,16.63232821,,0.002340111403194456,0.4627550883643162,,
827,11361473,1.2040052928177084e-13,1468.6013405801289,0.9965278919944026,0.6216855502774296,0.4504027636060619,10.41800022,8544.0,1.51486,33.0,0.1669,0.2313,4.59011984,0.05608113140742501,0.9971366168532712,0.9962089971575554,16.96168864115846,9.711081776884665,2.472,434.76599999999996,18.242876100000004,0.711101,1,1,85.10121099999998,-0.771307,-2.22459,0.5080060000000001,2.28185687,,0.0009207907394685467,2.4657839458942274,,
828,140212820,0.0007287374464794992,1468.807206582454,0.9836109155297212,0.7774074287068081,1.2069304417159108,11.9289999,6223.0,1.67344,27.0,0.3215,0.2192,4.02150011,0.11846507093611935,0.9852955211165928,0.9850777449786678,145.6782825948373,21.158761797106255,1.38,720.311,4.82224035,0.294473,3,2,84.968321,-30.765759000000006,4.25866,1.52416,4.5231901,,0.002482640300469907,0.460265784541094,,
829,42991745,2.8587783162947744e-06,1468.3643559575394,0.8838057615604427,0.7111319239505087,1.9135581834976847,7.30999994,6399.0,2.35895,30.0,0.3332,0.2167,4.0,0.3147894266202332,0.9121618861033348,0.8762916813486541,2882.141633973141,20.302938110019266,1.2830000000000001,110.02799999999999,8.405855,0.09773910000000001,1,2,97.084823,-0.729345,-6.51617,8.441930000000001,10.66426995,,0.0022044906916333096,17.579320937699954,,
830,319614743,6.756833489257336e-15,1468.7637975001007,0.9973049735308696,0.6107840484567854,0.4504663968560774,4.08099985,7762.0,2.62338,33.0,0.2396,0.2457,4.0,0.048676712651447324,0.9974733668939404,0.9975607063362372,21.874315601190148,10.890287889460957,1.83,41.1574,22.506702399999998,0.10136,1,2,95.942044,4.592765,-16.9,11.8,20.61188977,,0.0008993120491339601,0.4555716550089917,,
831,438071843,0.8092781305313109,1470.5299144546427,0.9903287582731314,2.6220720015788017,1.791627336728071,11.02900028,6021.0,1.6614799999999998,8.0,0.3451,0.21600000000000005,4.30085993,0.09061215068293672,0.991051648814022,0.9920466614907908,82.85259223539214,15.654196880467927,1.181,419.286,3.62778163,0.25749,1,3,95.641297,14.741766,-0.78242,-4.13536,4.20872705,,0.014634925434926284,2.2466352679019943,,
832,157212164,0.00044594216160476213,1468.321091014234,0.9525266202263182,1.1419652888088154,2.9654514711508497,10.46899986,5398.0,0.893084,19.0,0.3785,0.2075,4.0,0.19960469427110794,0.9579293404597928,0.958358523775488,59.93126693415029,8.235278720675241,1.0,148.668,0.7307191,1.40386,3,1,105.46573,-39.367848,-3.35756,13.3767,13.79163921,,0.011755379801032141,1.1688585808212018,,
833,140940493,3.802716037171194e-06,1468.2757204102445,0.9994201756822959,0.6223153669343454,0.7954424203201773,10.15200043,5516.25,0.8206469999999999,34.0,0.3862,0.2061,4.50310993,0.0220287229594681,0.9994888131374,0.9994927129190824,12.335120626274648,9.236471962286227,0.97,114.31200000000001,0.561801732,1.7551,4,3,77.018015,-72.708968,27.5183,107.64,111.10187413,-0.0243424,0.0018452688231664907,0.034547057623814215,,
834,37768821,7.284037817356648e-09,1468.6955028497155,0.9988692171608252,0.7313403204279945,0.4339234026739348,8.93400002,8565.0,1.76925,29.0,0.2093,0.2355,4.34061003,0.0317412769642949,0.998963239963886,0.9989555147845652,16.142559329475333,7.980096178629428,2.11,266.376,14.5421638,0.380988,2,2,93.800842,-24.393442,-6.31308,8.195110000000001,10.34479613,,0.00114341212081015,0.04933269223910144,,
835,167123437,0.001444460591301322,1468.5112351928985,0.9253523487529908,0.7675895512185761,1.2816779151824582,14.642000199999998,4862.0,0.7238319999999999,28.0,0.4508,0.1887,4.0,0.2471496083102437,0.9349479321265208,0.9340039305249764,83.7554517679623,17.528995904749802,0.82,644.072,0.291729,2.16222,4,1,96.375934,-65.954683,9.57827,18.7095,21.01876891,,0.002845688269292823,0.35261750750916865,,
836,150392753,0.001169118331745267,1468.8565346521743,0.9975378064170792,0.6341645724336922,1.7435382655401872,8.51799965,7411.0,1.54489,32.0,0.2757,0.2311,4.29644012,0.04627183271871002,0.9977186452338679,0.9978531671957548,33.45073663079631,7.7348523202976605,1.62,154.908,5.868946,0.43936499999999995,4,1,96.526982,-60.258138,-0.140205,10.2762,10.27715641,,0.004097193933989718,0.9881713710415296,,
837,176934407,7.053482704577618e-07,1468.303724777369,0.9998333136011656,1.0118484606569729,2.6772936706630306,8.65499973,7083.0,1.6460099999999998,21.0,0.3026,0.2256,4.19315004,0.011983567449184815,0.9998606452540022,0.9998248922332408,10.934390927978738,7.4558421677247395,1.52,166.357,5.69181538,0.340834,4,1,100.538479,-66.09424399999999,-10.6334,57.56399999999999,58.53787912,,0.008813360994512132,0.9319539258049724,,
838,142107821,2.6620378124064814e-10,1468.2899612308606,0.9963824855448384,0.6204889363962889,0.7040443617827982,8.7329998,7318.0,2.43255,35.0,0.2801,0.2331,3.81245995,0.05602873148913441,0.996773549640624,0.9966506496820372,20.801373540285308,8.04965823705262,1.62,264.411,14.5509834,0.112545,4,4,98.96003,-75.793823,-5.06765,-0.827976,5.13484379,,0.0012253519708806393,0.3430053608004238,,
839,21649667,1.2171786920589511e-06,1468.527579053853,0.9936993825830476,0.726769875425547,1.3597186196631736,13.58500004,5796.0,1.44276,28.0,0.3599,0.215,4.34194994,0.07293134595899861,0.9942092980606771,0.9940839121145596,17.330347084157985,9.41670337958909,1.06,1088.6,2.20692039,0.352955,3,2,87.478633,-37.407934,-11.1962,-7.5082,13.48065138,,0.002269390546876082,0.14710356256768622,,
840,53900480,8.918417734093964e-06,1468.8808371181592,0.9152417875361708,0.8947883848032464,2.470707480129349,14.14799976,3243.0,0.449882,23.0,0.1604,0.4325,4.9956398,0.2722440428898222,0.9224206574753864,0.9231765811175424,79.95749669172139,12.234272365348675,0.446427,136.96,0.0264368579,4.90292,2,2,103.7259,-23.8913,35.88,-45.93,58.28326775,,0.005989157866104157,0.3247349404216752,,
841,25508409,0.2548619508743286,1471.7336054826244,0.9383957709840124,4.199159341202798,0.5141587576762796,13.20800018,3383.0,0.445498,5.0,0.1555,0.4459,4.9225502,0.2320190843995829,0.974467514177182,0.8495792567132568,33.430583500087806,8.972181361099105,0.441725,93.152,0.0231447015,4.99591,2,3,98.4996,-10.7206,78.0,-30.0,83.57032966,,0.04319043634220154,3.955262495441648,,
842,382159806,7.173671101590172e-10,1469.26398562112,0.9945926309721328,1.0024622728443369,0.5623933148554678,9.95699978,7224.0,3.03406,20.0,0.2458,0.2616,4.15091991,0.06876455459926796,0.9943483964078976,0.9956622682643821,20.54228235326117,9.752648499896507,1.76,651.327,27.220621100000002,0.06301419999999999,4,2,81.074421,-57.19712,6.18024,14.7421,15.98514557,,0.002901492033673181,2.8264970160694376,,
843,38764156,9.23323995039027e-09,1468.6369980418685,0.9991812638105496,0.8365000373033495,0.454700515478405,9.78199959,7125.64013672,2.15624,25.0,0.2801,0.2331,4.1098299,0.02665493612075991,0.9992362277612729,0.999250162416695,12.240248072898266,12.593254976336734,1.59,368.626,10.7990656,0.1586,4,2,67.50139300000001,-62.82800699999999,-6.522,-13.5521,15.03981045,-0.34668201,0.0009124653059867649,0.08295420213291682,,
844,39584562,4.544529474515001e-06,1468.853736218166,0.9953456209607856,0.8420158392085937,2.275828048080416,13.45699978,3117.0,0.190847,25.0,0.1606,0.4974,5.05867004,0.06339847468431456,0.9960308609926856,0.9955312951483298,14.937573104387882,8.339290219773169,0.160054,29.3715,0.0030383132399999994,23.0256,1,1,89.7093,-3.1421,15.62,-211.19,211.76685411,,0.005987642037744156,0.6504103645316857,,
845,20095466,0.7249211072921753,1468.6931847743342,0.9991097759499724,0.6354131807413381,0.508502601362033,9.48200035,6039.0,0.980976,33.0,0.3345,0.2282,4.48773003,0.02751555706166163,0.9992566944639149,0.9991699090121948,21.061501431764267,13.706819407724847,1.09,114.64,1.09835875,1.15465,3,2,89.226638,-36.07531,-26.2016,-19.5127,32.66908789,,0.0015820749067275153,0.7748943970028861,,
846,231094355,0.08290883153676988,1468.3263321825737,0.9992537607498588,0.6790414814831389,0.7916709706325279,10.73799992,6098.52001953,1.27179,30.0,0.3276,0.2297,4.23804998,0.025222636620032032,0.9992303292278836,0.9993707521606522,12.210708255253966,11.294583707026455,1.15,258.835,2.015688,0.5590510000000001,4,3,68.853809,-71.484902,-12.2241,-27.6381,30.2207411,-0.20922001,0.0017285786813191484,0.8730857941280774,,
847,307214209,1.0464045845288124e-16,1468.9290156615725,0.9977990990348042,0.6895570945628109,0.5594530607340565,8.16399956,8413.0,3.08164,29.0,0.21600000000000005,0.27,3.80913997,0.04408396026071,0.9979318472705196,0.9979467711237616,23.641394229970214,9.926132843818277,1.92,287.918,34.41787,0.0656077,4,4,124.661939,-71.977257,-0.0772395,-7.408739999999999,7.40914262,,0.0010571454872018717,0.11205884229348824,,
848,149473467,4.58581371276523e-06,1469.2780471583624,0.8129112128610063,1.0948870293875121,2.8647093979557128,9.24699974,6331.0,1.76114,18.0,0.3026,0.2256,3.96862006,0.4014763086573698,0.8293490372766597,0.8289718713259949,297.18975825496017,17.813921080656787,1.5,231.615,6.29007053,0.27460500000000004,4,2,85.270489,-61.857839,-14.0006,-3.0905400000000003,14.33765106,,0.005225708863205947,0.11005997130442174,,
